Datos generados por TERE.BAS el 06-11-2007
 t[min] T[§C] V[§C/min]
   8.00 -.003665 -89.35   -4.0
   8.01 -.003667 -89.40   -4.0
   8.02 -.003669 -89.44   -3.9
   8.04 -.003671 -89.49   -3.9
   8.05 -.003672 -89.52   -3.8
   8.06 -.003674 -89.58   -3.7
   8.07 -.003675 -89.61   -3.6
   8.08 -.003677 -89.65   -3.6
   8.09 -.003679 -89.69   -3.5
   8.10 -.003681 -89.74   -3.5
   8.11 -.003683 -89.78   -3.5
   8.13 -.003684 -89.82   -3.5
   8.14 -.003686 -89.86   -3.4
   8.15 -.003687 -89.90   -3.4
   8.16 -.003689 -89.93   -3.3
   8.17 -.003690 -89.97   -3.3
   8.18 -.003692 -90.01   -3.3
   8.19 -.003694 -90.06   -3.3
   8.20 -.003695 -90.07   -3.2
   8.22 -.003696 -90.11   -3.1
   8.23 -.003698 -90.15   -3.0
   8.24 -.003699 -90.17   -3.0
   8.25 -.003700 -90.21   -2.9
   8.26 -.003702 -90.24   -2.9
   8.27 -.003703 -90.28   -2.8
   8.28 -.003704 -90.31   -2.8
   8.29 -.003705 -90.33   -2.7
   8.30 -.003707 -90.38   -2.7
   8.32 -.003708 -90.40   -2.6
   8.33 -.003709 -90.43   -2.6
   8.34 -.003710 -90.46   -2.6
   8.35 -.003711 -90.48   -2.5
   8.36 -.003713 -90.52   -2.5
   8.37 -.003713 -90.53   -2.4
   8.38 -.003715 -90.57   -2.4
   8.39 -.003716 -90.59   -2.3
   8.41 -.003717 -90.62   -2.3
   8.42 -.003717 -90.63   -2.2
   8.43 -.003719 -90.68   -2.2
   8.44 -.003720 -90.69   -2.2
   8.45 -.003721 -90.71   -2.1
   8.46 -.003723 -90.76   -2.2
   8.47 -.003723 -90.77   -2.2
   8.48 -.003724 -90.78   -2.1
   8.50 -.003725 -90.82   -2.1
   8.51 -.003726 -90.84   -2.1
   8.52 -.003727 -90.87   -2.1
   8.53 -.003728 -90.88   -2.0
   8.54 -.003729 -90.91   -2.0
   8.55 -.003730 -90.93   -1.9
   8.56 -.003731 -90.95   -1.9
   8.57 -.003732 -90.98   -1.9
   8.59 -.003733 -91.00   -1.9
   8.60 -.003733 -91.00   -1.8
   8.61 -.003733 -91.02   -1.8
   8.62 -.003735 -91.05   -1.7
   8.63 -.003736 -91.07   -1.7
   8.64 -.003736 -91.09   -1.7
   8.65 -.003737 -91.11   -1.7
   8.66 -.003738 -91.13   -1.6
   8.68 -.003738 -91.14   -1.6
   8.69 -.003739 -91.16   -1.5
   8.70 -.003740 -91.17   -1.5
   8.71 -.003741 -91.20   -1.5
   8.72 -.003741 -91.20   -1.5
   8.73 -.003742 -91.22   -1.4
   8.74 -.003743 -91.25   -1.4
   8.75 -.003743 -91.25   -1.4
   8.77 -.003744 -91.27   -1.3
   8.78 -.003744 -91.28   -1.3
   8.79 -.003744 -91.29   -1.3
   8.80 -.003745 -91.31   -1.2
   8.81 -.003745 -91.31   -1.2
   8.82 -.003746 -91.33   -1.1
   8.83 -.003747 -91.34   -1.1
   8.84 -.003747 -91.36   -1.1
   8.86 -.003748 -91.37   -1.0
   8.87 -.003748 -91.38   -1.0
   8.88 -.003749 -91.39   -1.0
   8.89 -.003749 -91.40   -1.0
   8.90 -.003750 -91.42   -1.1
   8.91 -.003750 -91.42   -1.0
   8.92 -.003751 -91.44   -1.0
   8.93 -.003751 -91.45   -1.0
   8.95 -.003751 -91.46   -1.0
   8.96 -.003752 -91.47   -1.0
   8.97 -.003753 -91.49   -0.9
   8.98 -.003753 -91.49   -0.9
   8.99 -.003753 -91.51   -0.9
   9.00 -.003754 -91.53   -1.0
   9.01 -.003754 -91.53   -0.9
   9.02 -.003755 -91.54   -0.9
   9.04 -.003755 -91.55   -0.9
   9.05 -.003755 -91.55   -0.9
   9.06 -.003756 -91.58   -0.9
   9.07 -.003756 -91.58   -0.9
   9.08 -.003757 -91.59   -0.9
   9.09 -.003757 -91.60   -0.9
   9.10 -.003758 -91.61   -0.9
   9.11 -.003758 -91.62   -0.8
   9.12 -.003758 -91.62   -0.8
   9.14 -.003759 -91.64   -0.8
   9.15 -.003759 -91.64   -0.7
   9.16 -.003759 -91.65   -0.7
   9.17 -.003759 -91.66   -0.7
   9.18 -.003760 -91.66   -0.7
   9.19 -.003760 -91.67   -0.6
   9.20 -.003760 -91.68   -0.6
   9.21 -.003761 -91.68   -0.6
   9.23 -.003761 -91.69   -0.6
   9.24 -.003762 -91.71   -0.6
   9.25 -.003761 -91.70   -0.6
   9.26 -.003762 -91.71   -0.6
   9.27 -.003762 -91.71   -0.6
   9.28 -.003762 -91.73   -0.6
   9.29 -.003762 -91.72   -0.5
   9.30 -.003763 -91.73   -0.5
   9.32 -.003763 -91.74   -0.5
   9.33 -.003763 -91.75   -0.5
   9.34 -.003764 -91.76   -0.5
   9.35 -.003763 -91.74   -0.4
   9.36 -.003762 -91.72   -0.3
   9.37 -.003763 -91.73   -0.3
   9.38 -.003763 -91.74   -0.2
   9.40 -.003759 -91.65    0.2
   9.41 -.003729 -90.92    2.8
   9.42 -.003550 -86.55   18.6
   9.43 -.003433 -83.68   40.6
   9.44 -.003318 -80.90   66.7
   9.45 -.003219 -78.47   94.2
   9.46 -.002872 -70.02  140.7
   9.47 -.002496 -60.86  203.6
   9.48 -.002191 -53.42  272.4
   9.50 -.001918 -46.75  340.2
   9.51 -.001674 -40.82  401.0
   9.52 -.001442 -35.16  450.4
   9.53 -.001220 -29.75  484.7
   9.54 -.001007 -24.55  502.6
   9.55 -.000801 -19.53  514.7
   9.56 -.000603 -14.71  514.1
   9.57 -.000425 -10.36  498.1
   9.59 -.000256  -6.25  463.7
   9.60 -.000107  -2.60  430.9
   9.61 0.000019   0.46  403.2
   9.62 0.000131   3.21  376.7
   9.63 0.000227   5.53  349.9
   9.64 0.000330   8.04  323.2
   9.65 0.000448  10.91  298.6
   9.66 0.000561  13.69  276.6
   9.68 0.000667  16.26  257.1
   9.69 0.000775  18.91  241.3
   9.70 0.000888  21.64  230.0
   9.71 0.000999  24.36  222.7
   9.72 0.001109  27.05  219.2
   9.73 0.001216  29.64  218.5
   9.74 0.001322  32.23  218.8
   9.75 0.001427  34.78  219.2
   9.76 0.001527  37.24  217.9
   9.78 0.001625  39.62  215.3
   9.79 0.001719  41.92  212.5
   9.80 0.001812  44.19  209.4
   9.81 0.001901  46.36  205.3
   9.82 0.001987  48.45  200.4
   9.83 0.002069  50.45  195.0
   9.84 0.002148  52.37  189.4
   9.86 0.002224  54.24  183.5
   9.87 0.002297  56.00  177.3
   9.88 0.002366  57.70  171.0
   9.89 0.002433  59.33  164.7
   9.90 0.002496  60.87  158.4
   9.91 0.002558  62.37  152.1
   9.92 0.002616  63.79  145.9
   9.93 0.002672  65.16  139.8
   9.95 0.002725  66.46  134.0
   9.96 0.002777  67.72  128.3
   9.97 0.002825  68.90  122.8
   9.98 0.002872  70.04  117.5
   9.99 0.002917  71.14  112.5
  10.00 0.002960  72.18  107.6
  10.01 0.003001  73.19  103.0
  10.02 0.003041  74.15   98.6
  10.03 0.003078  75.06   94.4
  10.05 0.003114  75.94   90.3
  10.06 0.003149  76.79   86.4
  10.07 0.003181  77.58   82.7
  10.08 0.003213  78.35   79.1
  10.09 0.003243  79.09   75.7
  10.10 0.003272  79.80   72.5
  10.11 0.003300  80.48   69.4
  10.12 0.003326  81.11   66.4
  10.14 0.003351  81.72   63.5
  10.15 0.003375  82.32   60.7
  10.16 0.003399  82.88   58.1
  10.17 0.003421  83.42   55.6
  10.18 0.003442  83.93   53.2
  10.19 0.003462  84.43   50.9
  10.20 0.003482  84.90   48.7
  10.21 0.003501  85.37   46.6
  10.23 0.003519  85.81   44.6
  10.24 0.003536  86.23   42.8
  10.25 0.003552  86.63   41.0
  10.26 0.003568  87.01   39.3
  10.27 0.003583  87.38   37.7
  10.28 0.003598  87.74   36.1
  10.29 0.003611  88.07   34.6
  10.30 0.003625  88.40   33.2
  10.32 0.003638  88.72   31.8
  10.33 0.003650  89.01   30.5
  10.34 0.003661  89.29   29.2
  10.35 0.003673  89.58   28.0
  10.36 0.003684  89.83   26.8
  10.37 0.003694  90.07   25.7
  10.38 0.003703  90.30   24.5
  10.39 0.003710  90.48   23.3
  10.40 0.003718  90.67   22.0
  10.42 0.003727  90.88   20.9
  10.43 0.003735  91.09   19.8
  10.44 0.003743  91.28   18.8
  10.45 0.003751  91.48   18.0
  10.46 0.003759  91.67   17.3
  10.47 0.003766  91.84   16.7
  10.48 0.003773  92.01   16.2
  10.49 0.003780  92.19   15.8
  10.51 0.003787  92.34   15.5
  10.52 0.003793  92.49   15.1
  10.53 0.003800  92.66   14.7
  10.54 0.003805  92.80   14.3
  10.55 0.003812  92.96   13.8
  10.56 0.003817  93.08   13.4
  10.57 0.003822  93.21   12.9
  10.58 0.003828  93.34   12.5
  10.60 0.003832  93.46   12.1
  10.61 0.003837  93.58   11.7
  10.62 0.003842  93.70   11.3
  10.63 0.003847  93.81   10.9
  10.64 0.003851  93.91   10.5
  10.65 0.003855  94.01   10.1
  10.66 0.003859  94.11    9.7
  10.67 0.003863  94.21    9.4
  10.69 0.003867  94.30    9.0
  10.70 0.003870  94.38    8.7
  10.71 0.003874  94.48    8.4
  10.72 0.003877  94.54    8.0
  10.73 0.003880  94.63    7.7
  10.74 0.003883  94.70    7.5
  10.75 0.003886  94.77    7.2
  10.76 0.003889  94.84    6.9
  10.78 0.003892  94.91    6.7
  10.79 0.003895  94.99    6.5
  10.80 0.003897  95.05    6.3
  10.81 0.003900  95.11    6.1
  10.82 0.003903  95.18    5.9
  10.83 0.003906  95.25    5.8
  10.84 0.003908  95.31    5.7
  10.85 0.003911  95.37    5.5
  10.87 0.003913  95.42    5.4
  10.88 0.003915  95.49    5.3
  10.89 0.003917  95.54    5.2
  10.90 0.003920  95.59    5.0
  10.91 0.003922  95.65    4.9
  10.92 0.003924  95.69    4.8
  10.93 0.003926  95.74    4.6
  10.94 0.003928  95.79    4.5
  10.95 0.003930  95.84    4.4
  10.97 0.003932  95.89    4.3
  10.98 0.003934  95.94    4.2
  10.99 0.003935  95.97    4.1
  11.00 0.003937  96.01    4.0
  11.01 0.003938  96.04    3.8
  11.02 0.003940  96.09    3.7
  11.03 0.003942  96.14    3.7
  11.04 0.003944  96.18    3.6
  11.06 0.003945  96.21    3.5
  11.07 0.003947  96.26    3.4
  11.08 0.003948  96.28    3.3
  11.09 0.003950  96.32    3.2
  11.10 0.003951  96.36    3.2
  11.11 0.003952  96.38    3.1
  11.12 0.003954  96.43    3.1
  11.13 0.003955  96.45    3.0
  11.15 0.003957  96.50    2.9
  11.16 0.003958  96.53    2.9
  11.17 0.003959  96.55    2.9
  11.18 0.003961  96.59    2.8
  11.19 0.003962  96.62    2.8
  11.20 0.003963  96.65    2.8
  11.21 0.003964  96.68    2.7
  11.22 0.003966  96.72    2.7
  11.24 0.003967  96.75    2.7
  11.25 0.003968  96.77    2.6
  11.26 0.003969  96.80    2.6
  11.27 0.003970  96.82    2.5
  11.28 0.003971  96.85    2.4
  11.29 0.003972  96.86    2.3
  11.30 0.003973  96.89    2.2
  11.31 0.003973  96.90    2.1
  11.33 0.003975  96.94    2.0
  11.34 0.003976  96.97    2.0
  11.35 0.003977  96.99    1.9
  11.36 0.003978  97.02    1.9
  11.37 0.003979  97.04    2.0
  11.38 0.003980  97.06    2.0
  11.39 0.003981  97.08    2.0
  11.40 0.003982  97.11    2.0
  11.42 0.003982  97.12    2.0
  11.43 0.003984  97.15    2.0
  11.44 0.003985  97.17    1.9
  11.45 0.003985  97.19    1.9
  11.46 0.003986  97.21    1.8
  11.47 0.003987  97.24    1.8
  11.48 0.003988  97.25    1.8
  11.49 0.003989  97.27    1.7
  11.51 0.003990  97.29    1.7
  11.52 0.003991  97.32    1.7
  11.53 0.003991  97.33    1.7
  11.54 0.003992  97.35    1.7
  11.55 0.003993  97.37    1.7
  11.56 0.003993  97.39    1.6
  11.57 0.003994  97.41    1.6
  11.58 0.003995  97.42    1.6
  11.59 0.003995  97.43    1.5
  11.61 0.003996  97.46    1.5
  11.62 0.003997  97.48    1.5
  11.63 0.003998  97.49    1.4
  11.64 0.003998  97.50    1.4
  11.65 0.003999  97.52    1.4
  11.66 0.004000  97.55    1.4
  11.67 0.004001  97.58    1.5
  11.69 0.004002  97.59    1.5
  11.70 0.004002  97.61    1.6
  11.71 0.004003  97.63    1.6
  11.72 0.004003  97.63    1.6
  11.73 0.004004  97.66    1.5
  11.74 0.004005  97.68    1.5
  11.75 0.004006  97.69    1.5
  11.76 0.004006  97.71    1.5
  11.77 0.004007  97.73    1.5
  11.79 0.004008  97.74    1.4
  11.80 0.004009  97.76    1.4
  11.81 0.004010  97.78    1.4
  11.82 0.004010  97.80    1.4
  11.83 0.004011  97.81    1.4
  11.84 0.004011  97.82    1.4
  11.85 0.004012  97.84    1.4
  11.86 0.004013  97.86    1.3
  11.88 0.004013  97.86    1.3
  11.89 0.004014  97.88    1.3
  11.90 0.004014  97.89    1.2
  11.91 0.004014  97.90    1.2
  11.92 0.004015  97.92    1.2
  11.93 0.004016  97.93    1.1
  11.94 0.004016  97.94    1.1
  11.95 0.004016  97.95    1.1
  11.97 0.004017  97.97    1.1
  11.98 0.004018  97.98    1.0
  11.99 0.004018  97.99    1.0
  12.00 0.004018  98.00    1.0
  12.01 0.004019  98.01    1.0
  12.02 0.004019  98.01    0.9
  12.03 0.004020  98.04    0.9
  12.04 0.004020  98.04    0.9
  12.06 0.004020  98.05    0.9
  12.07 0.004021  98.05    0.8
  12.08 0.004021  98.07    0.8
  12.09 0.004022  98.08    0.8
  12.10 0.004022  98.08    0.8
  12.11 0.004022  98.09    0.8
  12.12 0.004023  98.12    0.8
  12.13 0.004023  98.11    0.8
  12.14 0.004024  98.13    0.8
  12.16 0.004024  98.14    0.8
  12.17 0.004024  98.14    0.8
  12.18 0.004025  98.15    0.8
  12.19 0.004025  98.16    0.8
  12.20 0.004025  98.17    0.8
  12.21 0.004026  98.18    0.8
  12.22 0.004026  98.19    0.7
  12.24 0.004026  98.19    0.7
  12.25 0.004026  98.20    0.6
  12.26 0.004026  98.19    0.6
  12.27 0.004027  98.21    0.6
  12.28 0.004027  98.22    0.6
  12.29 0.004027  98.21    0.6
  12.30 0.004028  98.23    0.6
  12.31 0.004028  98.23    0.5
  12.33 0.004028  98.24    0.5
  12.34 0.004029  98.25    0.5
  12.35 0.004029  98.25    0.5
  12.36 0.004029  98.27    0.6
  12.37 0.004029  98.26    0.6
  12.38 0.004030  98.27    0.6
  12.39 0.004030  98.27    0.5
  12.40 0.004030  98.28    0.5
  12.41 0.004031  98.29    0.5
  12.43 0.004031  98.30    0.5
  12.44 0.004031  98.30    0.5
  12.45 0.004031  98.31    0.5
  12.46 0.004032  98.32    0.5
  12.47 0.004031  98.32    0.5
  12.48 0.004032  98.33    0.5
  12.49 0.004032  98.33    0.5
  12.50 0.004033  98.34    0.5
  12.52 0.004032  98.34    0.5
  12.53 0.004033  98.35    0.5
  12.54 0.004033  98.36    0.5
  12.55 0.004034  98.37    0.5
  12.56 0.004034  98.37    0.5
  12.57 0.004034  98.38    0.5
  12.58 0.004035  98.40    0.6
  12.59 0.004035  98.39    0.6
  12.61 0.004035  98.39    0.6
  12.62 0.004035  98.40    0.6
  12.63 0.004035  98.40    0.5
  12.64 0.004036  98.42    0.5
  12.65 0.004051  98.80    1.7
  12.66 0.003978  97.02   -3.0
  12.67 0.003878  94.57  -14.6
  12.68 0.003792  92.47  -30.6
  12.70 0.003642  88.83  -54.7
  12.71 0.003444  83.98  -88.6
  12.72 0.003253  79.33 -128.8
  12.73 0.003086  75.24 -171.0
  12.74 0.002933  71.52 -211.7
  12.75 0.002794  68.13 -247.7
  12.76 0.002664  64.96 -276.2
  12.77 0.002538  61.88 -295.3
  12.79 0.002414  58.86 -301.5
  12.80 0.002292  55.90 -300.7
  12.81 0.002174  53.01 -294.7
  12.82 0.002058  50.19 -281.5
  12.83 0.001945  47.43 -266.3
  12.84 0.001834  44.73 -254.0
  12.85 0.001727  42.11 -244.8
  12.86 0.001622  39.54 -237.6
  12.88 0.001519  37.04 -231.7
  12.89 0.001418  34.57 -226.4
  12.90 0.001320  32.19 -221.2
  12.91 0.001224  29.85 -216.1
  12.92 0.001130  27.56 -211.1
  12.93 0.001039  25.33 -206.2
  12.94 0.000950  23.15 -201.4
  12.95 0.000863  21.04 -196.7
  12.97 0.000779  18.98 -192.0
  12.98 0.000696  16.96 -187.4
  12.99 0.000616  15.02 -182.8
  13.00 0.000538  13.12 -178.3
  13.01 0.000463  11.30 -173.6
  13.02 0.000393   9.57 -168.9
  13.03 0.000326   7.94 -163.8
  13.04 0.000261   6.36 -158.5
  13.05 0.000197   4.81 -153.2
  13.07 0.000138   3.36 -147.8
  13.08 0.000081   1.98 -142.2
  13.09 0.000030   0.73 -136.3
  13.10 -.000017  -0.42 -130.0
  13.11 -.000060  -1.47 -123.4
  13.12 -.000102  -2.50 -116.8
  13.13 -.000144  -3.51 -110.4
  13.14 -.000186  -4.54 -104.5
  13.16 -.000229  -5.58  -99.2
  13.17 -.000271  -6.61  -94.5
  13.18 -.000313  -7.63  -90.7
  13.19 -.000356  -8.67  -87.8
  13.20 -.000398  -9.72  -85.9
  13.21 -.000442 -10.78  -85.0
  13.22 -.000485 -11.83  -84.8
  13.23 -.000529 -12.91  -85.1
  13.25 -.000573 -13.96  -85.4
  13.26 -.000617 -15.03  -85.8
  13.27 -.000660 -16.09  -86.2
  13.28 -.000703 -17.15  -86.4
  13.29 -.000747 -18.21  -86.7
  13.30 -.000790 -19.26  -86.9
  13.31 -.000833 -20.31  -86.9
  13.32 -.000876 -21.35  -86.9
  13.34 -.000918 -22.38  -86.7
  13.35 -.000960 -23.40  -86.4
  13.36 -.001001 -24.40  -85.9
  13.37 -.001042 -25.41  -85.5
  13.38 -.001082 -26.38  -84.8
  13.39 -.001122 -27.35  -84.1
  13.40 -.001162 -28.33  -83.4
  13.41 -.001200 -29.26  -82.5
  13.43 -.001238 -30.19  -81.5
  13.44 -.001276 -31.12  -80.6
  13.45 -.001313 -32.01  -79.5
  13.46 -.001349 -32.90  -78.5
  13.47 -.001385 -33.77  -77.4
  13.48 -.001420 -34.63  -76.2
  13.49 -.001454 -35.46  -75.0
  13.50 -.001489 -36.30  -73.9
  13.52 -.001522 -37.11  -72.7
  13.53 -.001555 -37.92  -71.5
  13.54 -.001587 -38.70  -70.4
  13.55 -.001619 -39.48  -69.2
  13.56 -.001651 -40.26  -68.1
  13.57 -.001682 -41.00  -67.0
  13.58 -.001712 -41.73  -65.9
  13.59 -.001742 -42.47  -64.8
  13.60 -.001770 -43.16  -63.7
  13.62 -.001799 -43.87  -62.6
  13.63 -.001827 -44.54  -61.5
  13.64 -.001855 -45.23  -60.5
  13.65 -.001881 -45.86  -59.3
  13.66 -.001908 -46.52  -58.2
  13.67 -.001934 -47.16  -57.2
  13.68 -.001960 -47.78  -56.1
  13.69 -.001985 -48.39  -55.1
  13.71 -.002010 -49.00  -54.1
  13.72 -.002034 -49.59  -53.1
  13.73 -.002058 -50.17  -52.2
  13.74 -.002081 -50.75  -51.3
  13.75 -.002104 -51.30  -50.3
  13.76 -.002127 -51.86  -49.4
  13.77 -.002149 -52.39  -48.6
  13.78 -.002171 -52.92  -47.7
  13.80 -.002192 -53.45  -46.8
  13.81 -.002213 -53.96  -46.0
  13.82 -.002233 -54.45  -45.2
  13.83 -.002254 -54.95  -44.3
  13.84 -.002274 -55.44  -43.5
  13.85 -.002293 -55.90  -42.7
  13.86 -.002313 -56.39  -42.0
  13.87 -.002331 -56.83  -41.2
  13.88 -.002349 -57.28  -40.4
  13.90 -.002367 -57.72  -39.7
  13.91 -.002386 -58.16  -39.0
  13.92 -.002403 -58.59  -38.3
  13.93 -.002421 -59.02  -37.6
  13.94 -.002438 -59.43  -37.0
  13.95 -.002454 -59.83  -36.3
  13.96 -.002470 -60.22  -35.7
  13.97 -.002487 -60.62  -35.1
  13.99 -.002502 -61.01  -34.5
  14.00 -.002518 -61.39  -34.0
  14.01 -.002533 -61.76  -33.4
  14.02 -.002547 -62.11  -32.8
  14.03 -.002561 -62.45  -32.1
  14.04 -.002578 -62.84  -31.6
  14.05 -.002592 -63.20  -31.1
  14.06 -.002607 -63.56  -30.7
