Datos generados por TERE.BAS el 06-11-2007
 t[min] T[§C] V[§C/min]
   3.40 0.003137  76.49   16.8
   3.41 0.003145  76.69   16.8
   3.42 0.003154  76.92   16.9
   3.44 0.003163  77.12   17.1
   3.45 0.003171  77.33   17.2
   3.46 0.003178  77.50   17.0
   3.47 0.003187  77.72   16.9
   3.48 0.003196  77.93   16.8
   3.49 0.003203  78.11   16.7
   3.50 0.003213  78.35   16.7
   3.52 0.003222  78.57   16.8
   3.53 0.003231  78.79   17.0
   3.54 0.003239  78.99   17.0
   3.55 0.003248  79.20   17.1
   3.56 0.003254  79.36   17.0
   3.57 0.003262  79.55   16.9
   3.58 0.003269  79.71   16.7
   3.59 0.003276  79.90   16.4
   3.60 0.003284  80.07   16.1
   3.62 0.003290  80.23   15.6
   3.63 0.003296  80.38   15.1
   3.64 0.003305  80.60   14.8
   3.65 0.003312  80.78   14.6
   3.66 0.003322  81.02   14.6
   3.67 0.003331  81.24   14.9
   3.68 0.003340  81.45   15.3
   3.69 0.003347  81.63   15.6
   3.71 0.003356  81.84   16.0
   3.72 0.003364  82.04   16.3
   3.73 0.003371  82.22   16.5
   3.74 0.003380  82.42   16.7
   3.75 0.003386  82.58   16.6
   3.76 0.003392  82.72   16.1
   3.77 0.003401  82.94   15.9
   3.78 0.003409  83.13   15.5
   3.80 0.003416  83.31   15.3
   3.81 0.003424  83.49   15.1
   3.82 0.003433  83.72   15.2
   3.83 0.003442  83.94   15.3
   3.84 0.003449  84.12   15.5
   3.85 0.003458  84.33   15.7
   3.86 0.003466  84.53   15.9
   3.87 0.003475  84.75   16.3
   3.89 0.003483  84.95   16.6
   3.90 0.003490  85.11   16.5
   3.91 0.003499  85.32   16.5
   3.92 0.003507  85.52   16.5
   3.93 0.003514  85.71   16.4
   3.94 0.003523  85.91   16.2
   3.95 0.003530  86.09   16.1
   3.96 0.003536  86.23   15.9
   3.98 0.003542  86.37   15.4
   3.99 0.003548  86.54   15.0
   4.00 0.003555  86.69   14.6
   4.01 0.003563  86.89   14.3
   4.02 0.003572  87.10   14.3
   4.03 0.003579  87.29   14.2
   4.04 0.003587  87.48   14.3
   4.05 0.003595  87.67   14.4
   4.07 0.003602  87.84   14.6
   4.08 0.003610  88.03   14.9
   4.09 0.003618  88.24   15.2
   4.10 0.003625  88.41   15.4
   4.11 0.003632  88.58   15.4
   4.12 0.003640  88.77   15.4
   4.13 0.003648  88.96   15.3
   4.14 0.003655  89.13   15.1
   4.16 0.003663  89.32   15.1
   4.17 0.003670  89.51   15.1
   4.18 0.003677  89.67   15.0
   4.19 0.003683  89.82   14.9
   4.20 0.003690  89.98   14.7
   4.21 0.003697  90.16   14.4
   4.22 0.003705  90.36   14.4
   4.23 0.003710  90.48   14.2
   4.25 0.003718  90.68   14.1
   4.26 0.003724  90.82   13.9
   4.27 0.003733  91.03   13.9
   4.28 0.003740  91.20   13.9
   4.29 0.003744  91.31   13.7
   4.30 0.003752  91.50   13.8
   4.31 0.003758  91.65   13.7
   4.32 0.003765  91.82   13.6
   4.34 0.003771  91.97   13.5
   4.35 0.003776  92.09   13.2
   4.36 0.003783  92.24   13.1
   4.37 0.003789  92.41   12.9
   4.38 0.003795  92.54   12.7
   4.39 0.003801  92.70   12.4
   4.40 0.003805  92.80   12.2
   4.41 0.003813  92.98   12.2
   4.43 0.003820  93.16   12.1
   4.44 0.003827  93.32   12.2
   4.45 0.003834  93.49   12.3
   4.46 0.003839  93.63   12.5
   4.47 0.003845  93.77   12.6
   4.48 0.003849  93.86   12.4
   4.49 0.003855  94.00   12.3
   4.50 0.003862  94.19   12.3
   4.51 0.003869  94.36   12.3
   4.53 0.003874  94.47   12.2
   4.54 0.003877  94.54   11.7
