Datos generados por TERE.BAS el 06-11-2007
 t[min] T[§C] V[§C/min]
   2.65 0.003405  83.04    9.1
   2.66 0.003410  83.16    8.9
   2.67 0.003413  83.24    8.7
   2.68 0.003413  83.24    8.2
   2.70 0.003415  83.27    7.5
   2.71 0.003416  83.30    6.7
   2.72 0.003419  83.38    6.1
   2.73 0.003423  83.46    5.7
   2.74 0.003426  83.54    5.4
   2.75 0.003429  83.62    5.1
   2.76 0.003432  83.68    5.0
   2.78 0.003436  83.79    5.1
   2.79 0.003440  83.89    5.3
   2.80 0.003444  83.99    5.8
   2.81 0.003446  84.05    6.4
   2.82 0.003448  84.10    6.6
   2.83 0.003453  84.20    6.8
   2.84 0.003455  84.25    6.7
   2.85 0.003458  84.33    6.6
   2.87 0.003462  84.43    6.6
   2.88 0.003466  84.52    6.6
   2.89 0.003470  84.61    6.6
   2.90 0.003473  84.70    6.6
   2.91 0.003477  84.78    6.6
   2.92 0.003482  84.90    6.8
   2.93 0.003484  84.97    7.0
   2.94 0.003489  85.10    7.3
   2.95 0.003494  85.22    7.6
   2.97 0.003500  85.34    8.0
   2.98 0.003504  85.45    8.2
   2.99 0.003509  85.57    8.5
   3.00 0.003512  85.65    8.6
   3.01 0.003516  85.74    8.7
   3.02 0.003519  85.82    8.7
   3.03 0.003523  85.91    8.6
   3.04 0.003526  86.00    8.4
   3.06 0.003532  86.12    8.3
   3.07 0.003535  86.21    8.1
   3.08 0.003538  86.29    7.9
   3.09 0.003542  86.38    7.7
   3.10 0.003545  86.46    7.5
   3.11 0.003549  86.54    7.4
   3.12 0.003551  86.61    7.3
   3.14 0.003555  86.69    7.2
   3.15 0.003559  86.80    7.2
   3.16 0.003563  86.88    7.1
   3.17 0.003567  86.99    7.0
   3.18 0.003570  87.06    7.0
   3.19 0.003571  87.08    6.8
   3.20 0.003573  87.14    6.6
   3.21 0.003577  87.23    6.5
   3.22 0.003581  87.33    6.4
   3.24 0.003584  87.39    6.3
   3.25 0.003587  87.47    6.2
   3.26 0.003589  87.53    6.0
   3.27 0.003591  87.56    5.8
   3.28 0.003591  87.56    5.4
   3.29 0.003597  87.71    5.3
   3.30 0.003598  87.75    5.3
   3.31 0.003599  87.76    5.2
   3.33 0.003602  87.83    4.9
   3.34 0.003604  87.88    4.6
   3.35 0.003605  87.93    4.4
   3.36 0.003608  87.99    4.3
   3.37 0.003611  88.07    4.4
   3.38 0.003614  88.14    4.6
   3.39 0.003617  88.22    4.8
   3.41 0.003620  88.29    5.0
   3.42 0.003613  88.12    4.2
   3.43 0.004584 111.80   78.4
   3.44 0.004599 112.17  140.1
   3.45 0.004605 112.30  188.2
   3.46 0.004608 112.39  222.7
   3.47 0.004612 112.48  243.7
   3.48 0.004615 112.56  251.0
   3.49 0.004620 112.67  244.7
   3.51 0.004623 112.75  224.9
   3.52 0.004626 112.81  191.3
   3.53 0.004630 112.91  144.2
   3.54 0.004632 112.97   83.4
   3.55 0.004635 113.04    8.0
   3.56 0.004637 113.10    6.9
   3.57 0.004641 113.17    6.5
   3.58 0.004643 113.24    6.3
   3.60 0.004646 113.30    6.1
   3.61 0.004647 113.33    5.7
   3.62 0.004650 113.42    5.5
   3.63 0.004653 113.48    5.4
   3.64 0.004656 113.54    5.3
   3.65 0.004658 113.59    5.1
   3.66 0.004660 113.65    5.1
   3.67 0.004661 113.69    4.9
   3.69 0.004664 113.74    4.8
