Datos generados por TERE.BAS el 06-11-2007
 t[min] T[§C] V[§C/min]
   0.00 0.004449 108.49  342.2
   0.02 0.004451 108.56  622.3
   0.03 0.004454 108.63  840.5
   0.04 0.004457 108.71  996.6
   0.05 0.004463 108.85 1090.8
   0.06 0.004466 108.91 1122.7
   0.07 0.004468 108.97 1092.5
   0.08 0.004471 109.04  999.9
   0.09 0.004473 109.10  845.0
   0.10 0.004476 109.16  627.7
   0.12 0.004478 109.22  348.1
   0.13 0.004482 109.30    6.0
   0.14 0.004484 109.35    5.9
   0.15 0.004486 109.42    5.7
   0.16 0.004489 109.48    5.4
   0.17 0.004491 109.53    5.2
   0.18 0.004494 109.61    5.2
   0.19 0.004496 109.66    5.2
   0.20 0.004499 109.72    5.1
   0.21 0.004502 109.79    5.1
   0.23 0.004504 109.84    5.1
   0.24 0.004507 109.91    5.1
   0.25 0.004509 109.98    5.1
   0.26 0.004512 110.03    5.1
   0.27 0.004515 110.10    5.1
   0.28 0.004517 110.16    5.1
   0.29 0.004519 110.22    5.1
   0.30 0.004522 110.28    5.1
   0.31 0.004523 110.32    5.0
   0.33 0.004526 110.37    4.9
   0.34 0.004532 110.54    5.2
   0.35 0.004534 110.58    5.4
   0.36 0.004537 110.66    5.5
   0.37 0.004540 110.71    5.6
   0.38 0.004542 110.78    5.7
   0.39 0.004545 110.84    5.7
   0.40 0.004547 110.89    5.7
   0.41 0.004550 110.95    5.7
   0.43 0.004552 111.01    5.6
   0.44 0.004554 111.07    5.5
   0.45 0.004557 111.13    5.2
   0.46 0.004559 111.18    4.9
   0.47 0.004561 111.24    4.8
   0.48 0.004564 111.31    4.8
   0.49 0.004566 111.35    4.8
   0.50 0.004568 111.42    4.7
   0.51 0.004570 111.46    4.7
   0.53 0.004573 111.52    4.7
   0.54 0.004575 111.58    4.6
   0.55 0.004577 111.63    4.6
   0.56 0.004580 111.69    4.6
   0.57 0.004582 111.74    4.6
   0.58 0.004584 111.79    4.5
   0.59 0.004586 111.85    4.5
   0.60 0.004588 111.89    4.4
   0.62 0.004590 111.95    4.4
   0.63 0.004592 111.99    4.4
   0.64 0.004594 112.05    4.3
   0.65 0.004597 112.11    4.3
   0.66 0.004598 112.14    4.3
   0.67 0.004600 112.20    4.2
   0.68 0.004602 112.24    4.1
   0.69 0.004604 112.29    4.1
   0.70 0.004607 112.35    4.1
   0.71 0.004609 112.39    4.1
   0.73 0.004610 112.44    4.1
   0.74 0.004613 112.50    4.1
   0.75 0.004614 112.53    4.0
   0.76 0.004616 112.58    4.0
   0.77 0.004618 112.63    3.9
   0.78 0.004620 112.67    3.9
   0.79 0.004622 112.71    3.9
   0.80 0.004624 112.76    3.8
   0.81 0.004626 112.82    3.8
   0.83 0.004628 112.87    3.8
   0.84 0.004630 112.91    3.8
   0.85 0.004632 112.97    3.9
   0.86 0.004633 113.00    3.9
   0.87 0.004635 113.04    3.9
   0.88 0.004637 113.10    3.9
   0.89 0.004640 113.16    3.9
   0.90 0.004641 113.19    3.9
   0.92 0.004643 113.23    3.9
   0.93 0.004645 113.29    3.8
   0.94 0.004647 113.33    3.8
   0.95 0.004648 113.36    3.7
   0.96 0.004650 113.41    3.7
   0.97 0.004653 113.47    3.7
   0.98 0.004654 113.51    3.8
   0.99 0.004656 113.55    3.7
   1.00 0.004657 113.58    3.6
   1.02 0.004659 113.64    3.6
   1.03 0.004661 113.67    3.6
   1.04 0.004663 113.72    3.6
   1.05 0.004665 113.77    3.6
   1.06 0.004666 113.80    3.6
   1.07 0.004668 113.83    3.5
   1.08 0.004669 113.88    3.5
   1.09 0.004671 113.92    3.4
   1.10 0.004673 113.97    3.4
   1.12 0.004674 114.00    3.4
   1.13 0.004676 114.05    3.4
   1.14 0.004677 114.07    3.3
   1.15 0.004680 114.13    3.3
   1.16 0.004682 114.17    3.3
   1.17 0.004682 114.20    3.3
   1.18 0.004684 114.24    3.3
   1.19 0.004686 114.28    3.3
   1.21 0.004687 114.31    3.2
   1.22 0.004689 114.35    3.2
   1.23 0.004690 114.37    3.1
   1.24 0.004692 114.42    3.1
   1.25 0.004693 114.45    3.0
   1.26 0.004695 114.49    3.0
   1.27 0.004696 114.52    2.9
   1.28 0.004697 114.54    2.8
   1.30 0.004698 114.57    2.8
   1.31 0.004700 114.62    2.8
   1.32 0.004701 114.65    2.7
   1.33 0.004702 114.67    2.7
   1.34 0.004703 114.71    2.7
   1.35 0.004705 114.74    2.7
   1.36 0.004706 114.78    2.6
   1.37 0.004708 114.81    2.6
   1.38 0.004709 114.84    2.7
   1.40 0.004710 114.88    2.7
   1.41 0.004712 114.91    2.7
   1.42 0.004713 114.94    2.7
   1.43 0.004714 114.96    2.7
   1.44 0.004715 114.99    2.6
   1.45 0.004717 115.04    2.7
   1.46 0.004718 115.06    2.6
   1.47 0.004720 115.11    2.6
   1.49 0.004721 115.13    2.6
   1.50 0.004721 115.15    2.6
   1.51 0.004723 115.20    2.6
   1.52 0.004724 115.21    2.5
   1.53 0.004726 115.25    2.5
   1.54 0.004727 115.28    2.5
   1.55 0.004728 115.31    2.6
   1.56 0.004730 115.35    2.5
   1.58 0.004731 115.38    2.5
   1.59 0.004732 115.41    2.5
   1.60 0.004733 115.42    2.5
   1.61 0.004734 115.46    2.5
   1.62 0.004736 115.49    2.5
   1.63 0.004737 115.53    2.5
   1.64 0.004738 115.55    2.5
   1.66 0.004740 115.59    2.5
   1.67 0.004741 115.63    2.5
   1.68 0.004742 115.64    2.5
   1.69 0.004746 115.74    2.7
   1.70 0.004733 115.44    1.8
   1.71 0.004674 114.00   -3.5
   1.72 0.004589 111.91  -14.6
   1.73 0.004509 109.96  -29.7
   1.74 0.004376 106.73  -51.7
   1.76 0.004160 101.46  -85.2
   1.77 0.003978  97.01 -124.6
   1.78 0.003808  92.87 -166.4
   1.79 0.003635  88.65 -208.3
   1.80 0.003464  84.47 -247.8
   1.81 0.003298  80.44 -282.0
   1.82 0.003133  76.41 -308.5
   1.83 0.002962  72.23 -326.7
   1.85 0.002810  68.52 -337.2
   1.86 0.002655  64.75 -341.3
   1.87 0.002510  61.21 -336.7
   1.88 0.002368  57.76 -327.2
   1.89 0.002231  54.40 -319.8
   1.90 0.002094  51.06 -312.5
   1.91 0.001961  47.83 -304.5
   1.92 0.001832  44.66 -296.4
   1.94 0.001705  41.59 -288.4
   1.95 0.001582  38.58 -280.2
   1.96 0.001462  35.64 -272.4
   1.97 0.001344  32.77 -265.8
   1.98 0.001230  29.98 -259.2
   1.99 0.001119  27.29 -253.0
   2.00 0.001014  24.72 -246.6
   2.01 0.000914  22.29 -239.9
   2.03 0.000826  20.14 -232.1
   2.04 0.000748  18.23 -223.2
   2.05 0.000679  16.56 -212.7
   2.06 0.000618  15.06 -200.9
   2.07 0.000559  13.64 -188.0
   2.08 0.000499  12.17 -175.0
   2.09 0.000438  10.68 -162.4
   2.10 0.000373   9.10 -151.2
   2.12 0.000307   7.49 -141.9
   2.13 0.000237   5.79 -135.1
   2.14 0.000167   4.07 -130.9
   2.15 0.000095   2.31 -129.6
   2.16 0.000022   0.54 -130.3
   2.17 -.000051  -1.25 -132.6
   2.18 -.000125  -3.04 -135.7
   2.20 -.000199  -4.85 -138.7
   2.21 -.000272  -6.62 -141.2
   2.22 -.000344  -8.40 -143.2
   2.23 -.000416 -10.15 -144.5
   2.24 -.000487 -11.88 -145.2
   2.25 -.000558 -13.60 -145.3
   2.26 -.000627 -15.29 -144.9
   2.27 -.000696 -16.97 -144.2
   2.28 -.000764 -18.63 -143.2
   2.30 -.000832 -20.28 -142.0
   2.31 -.000897 -21.87 -140.5
   2.32 -.000962 -23.46 -138.9
   2.33 -.001026 -25.01 -137.2
   2.34 -.001089 -26.54 -135.4
   2.35 -.001150 -28.04 -133.6
   2.36 -.001211 -29.53 -131.6
   2.38 -.001271 -30.98 -129.6
   2.39 -.001330 -32.42 -127.6
   2.40 -.001387 -33.83 -125.6
   2.41 -.001444 -35.20 -123.5
   2.42 -.001499 -36.55 -121.4
   2.43 -.001553 -37.87 -119.3
   2.44 -.001607 -39.18 -117.2
   2.45 -.001659 -40.46 -115.1
   2.47 -.001710 -41.70 -113.0
   2.48 -.001761 -42.92 -110.9
   2.49 -.001809 -44.12 -108.7
   2.50 -.001859 -45.31 -106.7
   2.51 -.001906 -46.47 -104.6
   2.52 -.001953 -47.61 -102.7
   2.53 -.001998 -48.72 -100.7
   2.54 -.002043 -49.80  -98.8
   2.55 -.002087 -50.89  -97.0
   2.57 -.002130 -51.93  -95.1
   2.58 -.002173 -52.97  -93.3
   2.59 -.002213 -53.96  -91.5
   2.60 -.002255 -54.97  -89.7
   2.61 -.002295 -55.95  -88.0
   2.62 -.002334 -56.90  -86.3
   2.63 -.002372 -57.84  -84.7
   2.65 -.002409 -58.74  -83.0
   2.66 -.002446 -59.64  -81.4
   2.67 -.002482 -60.52  -79.8
   2.68 -.002519 -61.41  -78.3
   2.69 -.002553 -62.25  -76.8
   2.70 -.002588 -63.10  -75.4
   2.71 -.002622 -63.92  -74.0
   2.72 -.002654 -64.71  -72.6
   2.74 -.002687 -65.50  -71.2
   2.75 -.002719 -66.28  -69.9
   2.76 -.002750 -67.05  -68.7
   2.77 -.002780 -67.78  -67.4
   2.78 -.002811 -68.52  -66.1
   2.79 -.002840 -69.25  -64.9
   2.80 -.002869 -69.95  -63.7
   2.81 -.002898 -70.66  -62.5
   2.83 -.002926 -71.33  -61.4
   2.84 -.002954 -72.02  -60.3
   2.85 -.002981 -72.67  -59.3
   2.86 -.003007 -73.31  -58.2
   2.87 -.003033 -73.94  -57.1
   2.88 -.003059 -74.58  -56.2
   2.89 -.003084 -75.19  -55.2
   2.90 -.003109 -75.79  -54.1
   2.92 -.003133 -76.38  -53.1
   2.93 -.003157 -76.97  -52.2
   2.94 -.003180 -77.53  -51.3
   2.95 -.003204 -78.11  -50.4
   2.96 -.003226 -78.65  -49.5
   2.97 -.003248 -79.19  -48.6
   2.98 -.003270 -79.72  -47.8
   2.99 -.003292 -80.25  -46.9
   3.01 -.003313 -80.77  -46.1
   3.02 -.003334 -81.28  -45.4
   3.03 -.003354 -81.77  -44.6
   3.04 -.003370 -82.17  -43.5
   3.05 -.003381 -82.42  -41.8
   3.06 -.003390 -82.64  -39.5
   3.07 -.003401 -82.92  -36.9
   3.08 -.003411 -83.16  -34.2
   3.10 -.003421 -83.41  -31.3
   3.11 -.003431 -83.65  -28.5
   3.12 -.003442 -83.91  -25.9
   3.13 -.003451 -84.15  -23.7
   3.14 -.003461 -84.39  -21.9
   3.15 -.003471 -84.62  -20.7
   3.16 -.003481 -84.86  -20.1
   3.17 -.003492 -85.14  -20.2
   3.18 -.003504 -85.42  -20.3
   3.20 -.003515 -85.69  -20.5
   3.21 -.003526 -85.98  -20.8
   3.22 -.003538 -86.25  -21.1
   3.23 -.003548 -86.50  -21.3
   3.24 -.003559 -86.78  -21.6
   3.25 -.003570 -87.03  -21.8
   3.26 -.003580 -87.27  -21.9
   3.28 -.003590 -87.52  -21.9
   3.29 -.003599 -87.75  -21.7
   3.30 -.003609 -87.99  -21.3
   3.31 -.003619 -88.22  -20.9
   3.32 -.003629 -88.47  -20.5
   3.33 -.003638 -88.69  -20.2
   3.34 -.003647 -88.91  -19.8
   3.35 -.003656 -89.12  -19.5
   3.37 -.003665 -89.34  -19.1
   3.38 -.003673 -89.55  -18.8
   3.39 -.003682 -89.76  -18.6
   3.40 -.003690 -89.96  -18.2
   3.41 -.003699 -90.18  -18.0
   3.42 -.003707 -90.37  -17.7
   3.43 -.003715 -90.57  -17.4
   3.44 -.003723 -90.75  -17.1
   3.45 -.003731 -90.95  -16.9
   3.47 -.003738 -91.13  -16.6
   3.48 -.003746 -91.33  -16.4
   3.49 -.003754 -91.51  -16.2
   3.50 -.003761 -91.68  -15.9
   3.51 -.003768 -91.86  -15.6
   3.52 -.003775 -92.04  -15.4
   3.53 -.003782 -92.21  -15.2
   3.55 -.003789 -92.39  -15.0
   3.56 -.003796 -92.56  -14.8
   3.57 -.003803 -92.71  -14.6
   3.58 -.003809 -92.87  -14.3
   3.59 -.003816 -93.04  -14.1
   3.60 -.003823 -93.19  -13.9
   3.61 -.003829 -93.36  -13.8
   3.62 -.003835 -93.50  -13.6
   3.63 -.003841 -93.65  -13.3
   3.65 -.003848 -93.81  -13.1
   3.66 -.003853 -93.95  -12.9
   3.67 -.003860 -94.10  -12.8
   3.68 -.003866 -94.24  -12.6
   3.69 -.003871 -94.37  -12.4
   3.70 -.003877 -94.53  -12.3
   3.71 -.003883 -94.66  -12.1
   3.72 -.003888 -94.79  -11.9
   3.74 -.003894 -94.93  -11.8
   3.75 -.003899 -95.06  -11.6
   3.76 -.003905 -95.20  -11.5
   3.77 -.003910 -95.32  -11.3
   3.78 -.003915 -95.45  -11.2
   3.79 -.003920 -95.56  -11.0
   3.80 -.003925 -95.69  -10.8
   3.81 -.003930 -95.82  -10.7
   3.83 -.003935 -95.93  -10.5
   3.84 -.003940 -96.05  -10.4
   3.85 -.003945 -96.17  -10.2
   3.86 -.003949 -96.28  -10.1
   3.87 -.003953 -96.38   -9.9
   3.88 -.003958 -96.49   -9.7
   3.89 -.003963 -96.61   -9.6
   3.91 -.003967 -96.71   -9.4
   3.92 -.003971 -96.81   -9.3
   3.93 -.003976 -96.92   -9.1
   3.94 -.003980 -97.02   -9.0
   3.95 -.003984 -97.12   -8.9
   3.96 -.003988 -97.22   -8.7
   3.97 -.003992 -97.32   -8.6
   3.98 -.003995 -97.41   -8.5
   3.99 -.003999 -97.49   -8.3
   4.01 -.004004 -97.61   -8.2
   4.02 -.004007 -97.69   -8.1
   4.03 -.004011 -97.79   -8.0
   4.04 -.004014 -97.86   -7.8
   4.05 -.004018 -97.96   -7.7
   4.06 -.004021 -98.04   -7.6
   4.07 -.004025 -98.13   -7.5
   4.08 -.004029 -98.22   -7.5
   4.10 -.004032 -98.30   -7.4
   4.11 -.004036 -98.39   -7.3
   4.12 -.004039 -98.47   -7.2
   4.13 -.004042 -98.55   -7.1
   4.14 -.004046 -98.63   -7.0
   4.15 -.004049 -98.71   -6.9
   4.16 -.004052 -98.79   -6.9
   4.18 -.004055 -98.87   -6.8
   4.19 -.004058 -98.93   -6.7
   4.20 -.004061 -99.02   -6.6
   4.21 -.004065 -99.10   -6.5
   4.22 -.004067 -99.16   -6.4
   4.23 -.004070 -99.23   -6.3
   4.24 -.004073 -99.30   -6.2
   4.25 -.004077 -99.39   -6.2
   4.26 -.004079 -99.44   -6.1
   4.28 -.004082 -99.52   -6.0
   4.29 -.004085 -99.58   -5.9
   4.30 -.004087 -99.65   -5.9
   4.31 -.004090 -99.72   -5.8
   4.32 -.004092 -99.77   -5.7
   4.33 -.004096 -99.85   -5.6
   4.34 -.004098 -99.91   -5.6
   4.35 -.004100 -99.96   -5.5
   4.37 -.004103 %-100.04   -5.4
   4.38 -.004106 %-100.10   -5.4
   4.39 -.004109 %-100.16   -5.3
   4.40 -.004111 %-100.23   -5.3
   4.41 -.004113 %-100.28   -5.3
   4.42 -.004116 %-100.34   -5.2
   4.43 -.004119 %-100.41   -5.2
   4.45 -.004121 %-100.47   -5.1
   4.46 -.004124 %-100.53   -5.1
   4.47 -.004126 %-100.58   -5.1
   4.48 -.004128 %-100.64   -5.0
   4.49 -.004130 %-100.70   -4.9
   4.50 -.004133 %-100.75   -4.9
   4.51 -.004135 %-100.81   -4.8
   4.52 -.004137 %-100.86   -4.7
   4.54 -.004140 %-100.92   -4.7
   4.55 -.004142 %-100.97   -4.6
   4.56 -.004143 %-101.02   -4.5
   4.57 -.004146 %-101.07   -4.5
   4.58 -.004148 %-101.12   -4.4
   4.59 -.004150 %-101.17   -4.3
   4.60 -.004152 %-101.22   -4.3
   4.61 -.004153 %-101.26   -4.2
   4.63 -.004156 %-101.31   -4.1
   4.64 -.004157 %-101.35   -4.1
   4.65 -.004159 %-101.40   -4.0
   4.66 -.004161 %-101.44   -3.9
   4.67 -.004163 %-101.49   -3.9
   4.68 -.004165 %-101.54   -3.8
   4.69 -.004166 %-101.57   -3.7
   4.70 -.004168 %-101.61   -3.7
   4.72 -.004169 %-101.65   -3.6
   4.73 -.004171 %-101.69   -3.5
   4.74 -.004173 %-101.73   -3.5
   4.75 -.004174 %-101.77   -3.4
   4.76 -.004176 %-101.80   -3.3
   4.77 -.004178 %-101.85   -3.3
   4.78 -.004179 %-101.88   -3.2
   4.79 -.004180 %-101.91   -3.2
   4.80 -.004182 %-101.96   -3.1
   4.82 -.004183 %-101.98   -3.1
   4.83 -.004185 %-102.02   -3.0
   4.84 -.004186 %-102.06   -3.0
   4.85 -.004187 %-102.08   -2.9
   4.86 -.004189 %-102.13   -2.9
   4.87 -.004190 %-102.15   -2.9
   4.88 -.004191 %-102.18   -2.8
   4.90 -.004192 %-102.21   -2.7
   4.91 -.004194 %-102.24   -2.7
   4.92 -.004195 %-102.27   -2.6
   4.93 -.004197 %-102.31   -2.6
   4.94 -.004197 %-102.33   -2.6
   4.95 -.004198 %-102.35   -2.5
   4.96 -.004200 %-102.39   -2.5
   4.97 -.004201 %-102.41   -2.5
   4.99 -.004202 %-102.44   -2.4
   5.00 -.004203 %-102.47   -2.4
   5.01 -.004205 %-102.50   -2.3
   5.02 -.004205 %-102.52   -2.3
   5.03 -.004206 %-102.53   -2.2
   5.04 -.004207 %-102.57   -2.2
   5.05 -.004208 %-102.59   -2.1
   5.06 -.004210 %-102.63   -2.2
   5.07 -.004210 %-102.64   -2.1
   5.09 -.004211 %-102.67   -2.1
   5.10 -.004212 %-102.69   -2.1
   5.11 -.004214 %-102.73   -2.1
   5.12 -.004214 %-102.74   -2.1
   5.13 -.004215 %-102.76   -2.0
   5.14 -.004216 %-102.79   -2.1
   5.15 -.004217 %-102.80   -2.0
   5.16 -.004218 %-102.84   -2.0
   5.18 -.004219 %-102.85   -1.9
   5.19 -.004220 %-102.88   -1.9
   5.20 -.004221 %-102.91   -1.9
   5.21 -.004222 %-102.92   -1.9
   5.22 -.004223 %-102.95   -1.9
   5.23 -.004224 %-102.97   -1.9
   5.24 -.004225 %-103.00   -1.9
   5.26 -.004226 %-103.02   -1.9
   5.27 -.004227 %-103.05   -1.9
   5.28 -.004227 %-103.05   -1.9
   5.29 -.004229 %-103.10   -1.9
   5.30 -.004229 %-103.10   -1.9
   5.31 -.004229 %-103.11   -1.8
   5.32 -.004230 %-103.13   -1.7
   5.33 -.004231 %-103.16   -1.7
   5.35 -.004232 %-103.17   -1.6
   5.36 -.004233 %-103.19   -1.6
   5.37 -.004234 %-103.21   -1.5
   5.38 -.004234 %-103.22   -1.5
   5.39 -.004235 %-103.25   -1.5
   5.40 -.004236 %-103.27   -1.5
   5.41 -.004237 %-103.29   -1.5
   5.42 -.004237 %-103.30   -1.6
   5.44 -.004238 %-103.33   -1.6
   5.45 -.004239 %-103.35   -1.6
   5.46 -.004240 %-103.36   -1.6
   5.47 -.004240 %-103.38   -1.6
   5.48 -.004241 %-103.39   -1.5
   5.49 -.004242 %-103.41   -1.5
   5.50 -.004242 %-103.43   -1.5
   5.51 -.004243 %-103.45   -1.5
   5.53 -.004244 %-103.47   -1.5
   5.54 -.004244 %-103.47   -1.4
   5.55 -.004245 %-103.48   -1.4
   5.56 -.004245 %-103.50   -1.3
   5.57 -.004246 %-103.51   -1.2
   5.58 -.004246 %-103.53   -1.2
   5.59 -.004246 %-103.53   -1.1
   5.60 -.004247 %-103.54   -1.1
   5.62 -.004248 %-103.56   -1.0
   5.63 -.004248 %-103.56   -1.0
   5.64 -.004249 %-103.58   -0.9
   5.65 -.004249 %-103.60   -1.0
   5.66 -.004250 %-103.61   -1.0
   5.67 -.004250 %-103.61   -1.0
   5.68 -.004250 %-103.62   -0.9
   5.69 -.004251 %-103.64   -1.0
   5.71 -.004251 %-103.65   -0.9
   5.72 -.004252 %-103.65   -0.9
   5.73 -.004253 %-103.68   -0.9
   5.74 -.004252 %-103.66   -0.9
   5.75 -.004253 %-103.68   -0.8
   5.76 -.004253 %-103.68   -0.8
   5.77 -.004254 %-103.71   -0.8
   5.78 -.004254 %-103.70   -0.8
   5.80 -.004255 %-103.73   -0.8
   5.81 -.004255 %-103.73   -0.8
   5.82 -.004255 %-103.74   -0.7
   5.83 -.004256 %-103.75   -0.8
   5.84 -.004256 %-103.76   -0.8
   5.85 -.004257 %-103.77   -0.8
   5.86 -.004257 %-103.78   -0.9
   5.87 -.004257 %-103.78   -0.8
   5.89 -.004258 %-103.80   -0.8
   5.90 -.004258 %-103.81   -0.8
   5.91 -.004258 %-103.82   -0.8
   5.92 -.004259 %-103.82   -0.8
   5.93 -.004259 %-103.83   -0.8
   5.94 -.004260 %-103.85   -0.8
   5.95 -.004260 %-103.84   -0.7
   5.96 -.004260 %-103.86   -0.7
   5.98 -.004260 %-103.87   -0.7
   5.99 -.004261 %-103.87   -0.7
   6.00 -.004261 %-103.88   -0.7
   6.01 -.004261 %-103.89   -0.6
   6.02 -.004262 %-103.90   -0.7
   6.03 -.004262 %-103.90   -0.6
   6.04 -.004262 %-103.91   -0.6
   6.05 -.004262 %-103.92   -0.6
   6.07 -.004263 %-103.93   -0.6
   6.08 -.004263 %-103.93   -0.6
   6.09 -.004264 %-103.94   -0.6
   6.10 -.004263 %-103.94   -0.6
   6.11 -.004264 %-103.95   -0.6
   6.12 -.004264 %-103.95   -0.6
   6.13 -.004264 %-103.96   -0.5
   6.14 -.004265 %-103.97   -0.5
   6.16 -.004265 %-103.97   -0.5
   6.17 -.004265 %-103.99   -0.5
   6.18 -.004265 %-103.98   -0.5
   6.19 -.004266 %-104.00   -0.5
   6.20 -.004266 %-104.01   -0.5
   6.21 -.004266 %-104.01   -0.5
   6.22 -.004266 %-104.01   -0.5
   6.23 -.004266 %-104.01   -0.5
   6.25 -.004267 %-104.02   -0.5
   6.26 -.004266 %-104.01   -0.4
   6.27 -.004267 %-104.02   -0.4
   6.28 -.004267 %-104.03   -0.3
   6.29 -.004267 %-104.02   -0.3
   6.30 -.004268 %-104.04   -0.3
   6.31 -.004267 %-104.03   -0.3
   6.32 -.004267 %-104.03   -0.2
   6.34 -.004268 %-104.05   -0.3
   6.35 -.004268 %-104.04   -0.3
   6.36 -.004268 %-104.05   -0.3
   6.37 -.004268 %-104.06   -0.3
   6.38 -.004269 %-104.07   -0.3
   6.39 -.004268 %-104.06   -0.3
   6.40 -.004269 %-104.07   -0.3
   6.41 -.004268 %-104.06   -0.3
   6.43 -.004269 %-104.07   -0.3
   6.44 -.004269 %-104.07   -0.3
   6.45 -.004269 %-104.08   -0.3
   6.46 -.004269 %-104.08   -0.3
   6.47 -.004270 %-104.09   -0.3
   6.48 -.004269 %-104.08   -0.2
   6.49 -.004270 %-104.09   -0.3
   6.50 -.004269 %-104.08   -0.2
   6.52 -.004270 %-104.09   -0.2
   6.53 -.004269 %-104.08   -0.2
   6.54 -.004269 %-104.08   -0.2
   6.55 -.004269 %-104.09   -0.1
   6.56 -.004274 %-104.20   -0.4
   6.57 -.004282 %-104.40   -1.3
   6.58 -.004289 %-104.56   -2.5
   6.59 -.004297 %-104.75   -4.1
   6.61 -.004210 %-102.63    1.4
   6.62 -.004054 -98.84   18.0
   6.63 -.003946 -96.20   39.9
   6.64 -.003835 -93.50   65.8
   6.65 -.003706 -90.36   95.6
   6.66 -.003477 -84.76  135.1
   6.67 -.003189 -77.74  185.7
   6.69 -.002928 -71.38  241.3
   6.70 -.002687 -65.51  296.1
   6.71 -.002451 -59.76  346.2
   6.72 -.002219 -54.11  388.0
   6.73 -.001993 -48.60  417.4
   6.74 -.001770 -43.15  439.8
   6.75 -.001553 -37.86  458.8
   6.76 -.001341 -32.70  469.0
   6.78 -.001135 -27.68  468.7
   6.79 -.000935 -22.80  457.7
   6.80 -.000739 -18.02  444.0
   6.81 -.000549 -13.40  432.7
   6.82 -.000365  -8.90  422.4
   6.83 -.000189  -4.60  411.7
   6.84 -.000021  -0.51  400.4
   6.85 0.000114   2.79  386.7
   6.86 0.000262   6.38  372.1
   6.88 0.000401   9.78  357.0
   6.89 0.000530  12.92  341.2
   6.90 0.000650  15.86  324.8
   6.91 0.000757  18.46  307.5
   6.92 0.000849  20.71  289.0
   6.93 0.000935  22.79  270.0
   6.94 0.001033  25.18  252.3
   6.96 0.001159  28.26  238.9
   6.97 0.001326  32.34  233.2
   6.98 0.001499  36.55  234.7
   6.99 0.001704  41.56  243.1
   7.00 0.001893  46.16  257.2
   7.01 0.002022  49.32  271.1
   7.02 0.002112  51.50  280.9
   7.03 0.002186  53.31  285.3
   7.05 0.002260  55.11  283.6
   7.06 0.002339  57.04  275.3
   7.07 0.002422  59.05  260.3
   7.08 0.002507  61.13  239.9
   7.09 0.002590  63.15  216.8
   7.10 0.002670  65.11  195.1
   7.11 0.002748  67.00  176.2
   7.12 0.002823  68.84  164.4
   7.13 0.002895  70.61  159.6
   7.15 0.002965  72.31  157.9
   7.16 0.003034  73.98  156.5
   7.17 0.003099  75.58  153.9
   7.18 0.003163  77.12  150.2
   7.19 0.003223  78.60  145.7
   7.20 0.003282  80.05  140.9
   7.21 0.003339  81.44  136.1
   7.23 0.003395  82.78  131.5
   7.24 0.003448  84.08  127.1
   7.25 0.003498  85.31  122.6
   7.26 0.003548  86.52  118.4
   7.27 0.003595  87.68  114.3
   7.28 0.003641  88.79  110.2
   7.29 0.003685  89.86  106.3
   7.30 0.003728  90.90  102.6
   7.32 0.003768  91.90   98.9
   7.33 0.003808  92.87   95.4
   7.34 0.003846  93.80   92.0
   7.35 0.003884  94.71   88.7
   7.36 0.003919  95.58   85.6
   7.37 0.003953  96.41   82.6
   7.38 0.003987  97.22   79.6
   7.39 0.004017  97.98   76.8
   7.40 0.004048  98.73   74.0
   7.42 0.004078  99.45   71.3
   7.43 0.004107 100.15   68.8
   7.44 0.004135 100.83   66.3
   7.45 0.004161 101.47   63.9
   7.46 0.004186 102.09   61.6
   7.47 0.004210 102.67   59.3
   7.48 0.004234 103.26   57.2
   7.50 0.004257 103.82   55.1
   7.51 0.004279 104.35   53.1
   7.52 0.004301 104.89   51.3
   7.53 0.004321 105.39   49.5
   7.54 0.004342 105.88   47.7
   7.55 0.004361 106.35   46.1
   7.56 0.004379 106.80   44.5
   7.57 0.004397 107.22   43.0
   7.59 0.004414 107.64   41.5
   7.60 0.004430 108.04   40.0
   7.61 0.004446 108.42   38.5
   7.62 0.004461 108.80   37.0
   7.63 0.004475 109.15   35.6
   7.64 0.004490 109.51   34.3
   7.65 0.004505 109.86   33.1
   7.66 0.004517 110.17   31.9
   7.67 0.004530 110.49   30.8
   7.69 0.004542 110.78   29.7
   7.70 0.004555 111.08   28.7
   7.71 0.004566 111.36   27.7
   7.72 0.004578 111.64   26.8
   7.73 0.004588 111.90   25.9
   7.74 0.004599 112.16   25.0
   7.75 0.004608 112.39   24.1
   7.77 0.004618 112.63   23.2
   7.78 0.004628 112.86   22.4
   7.79 0.004636 113.08   21.6
   7.80 0.004645 113.29   20.8
   7.81 0.004654 113.51   20.2
   7.82 0.004663 113.71   19.5
   7.83 0.004671 113.91   18.9
   7.84 0.004678 114.08   18.3
   7.86 0.004685 114.25   17.6
   7.87 0.004690 114.38   16.9
   7.88 0.004698 114.57   16.2
   7.89 0.004704 114.73   15.6
   7.90 0.004711 114.88   15.0
   7.91 0.004717 115.04   14.4
   7.92 0.004723 115.19   13.9
   7.93 0.004728 115.31   13.4
   7.94 0.004734 115.46   13.0
   7.96 0.004739 115.58   12.6
   7.97 0.004744 115.71   12.2
   7.98 0.004750 115.85   12.0
   7.99 0.004754 115.95   11.6
   8.00 0.004759 116.07   11.2
   8.01 0.004763 116.17   10.8
   8.02 0.004767 116.27   10.3
   8.04 0.004772 116.37    9.9
   8.05 0.004776 116.48    9.6
