Datos generados por TERE.BAS el 06-11-2007
 t[min] T[§C] V[§C/min]
  43.91 0.003105  75.71 2996.6
  43.92 0.003324  81.07 2749.6
  43.93 0.003095  75.48 2273.9
  43.94 0.003334  81.32 1667.6
  43.96 0.003238  78.96  843.7
  43.97 0.003453  84.21  401.2
  43.98 0.003461  84.40  186.5
  43.99 0.003540  86.34  120.6
  44.00 0.003547  86.50   82.9
  44.01 0.003457  84.30   79.3
  44.02 0.003568  87.02   70.0
  44.03 0.003349  81.68   65.7
  44.05 0.003470  84.61   48.8
  44.06 -.001658 -40.41 -347.6
  44.07 -.005853 %-142.69 %-1017.7
  44.08 -.008159 %-198.89 %-1718.1
  44.09 -.008851 %-215.77 %-2319.9
  44.10 -.009476 %-231.01 %-2781.3
  44.11 -.009386 %-228.81 %-3054.2
  44.12 -.009677 %-235.90 %-3162.6
  44.13 -.009469 %-230.82 %-3069.7
  44.15 -.009656 %-235.40 %-2817.4
  44.16 -.009646 %-235.15 %-2370.8
  44.17 -.009786 %-238.57 %-1770.3
  44.18 -.009859 %-240.33 -980.7
  44.19 -.009793 %-238.73 -465.7
  44.20 -.009847 %-240.05 -222.4
  44.21 -.009720 %-236.93 -122.9
  44.22 -.009921 %-241.85  -80.1
  44.24 -.009609 %-234.23  -55.0
  44.25 -.009958 %-242.75  -46.8
  44.26 -.009681 %-235.99  -35.6
  44.27 -.010175 %-248.03  -43.5
  44.28 -.009687 %-236.13  -21.0
  44.29 -.003537 -86.22  475.7
  44.30 0.000217   5.29 1162.8
  44.31 0.001367  33.33 1791.9
  44.32 0.002525  61.57 2359.1
  44.34 0.002472  60.27 2745.1
  44.35 0.003098  75.55 3018.7
  44.36 0.002758  67.25 3068.6
  44.37 0.003206  78.19 3004.2
  44.38 0.002878  70.19 2703.6
  44.39 0.003277  79.92 2279.5
  44.40 0.002988  72.87 1607.1
  44.41 0.003441  83.92  829.9
  44.43 0.003145  76.68  405.1
  44.44 0.003575  87.19  261.1
  44.45 0.003294  80.33  153.0
  44.46 0.003705  90.35  154.8
  44.47 0.003244  79.10   99.8
  44.48 0.003505  85.48  111.1
  44.49 0.003165  77.19   59.6
  44.51 0.003647  88.94   80.3
  44.52 -.002877 -70.15 -436.8
  44.53 -.006365 %-155.16 %-1105.2
  44.54 -.008323 %-202.89 %-1815.7
  44.55 -.008962 %-218.47 %-2376.0
  44.56 -.009600 %-234.02 %-2838.9
  44.57 -.009659 %-235.46 %-3089.1
  44.58 -.009943 %-242.37 %-3201.6
  44.59 -.009833 %-239.70 %-3083.2
  44.61 -.009949 %-242.52 %-2826.4
  44.62 -.009806 %-239.05 %-2350.5
  44.63 -.009842 %-239.93 %-1722.1
  44.64 -.009724 %-237.04 -859.0
  44.65 -.009829 %-239.61 -410.1
  44.66 -.009798 %-238.86 -178.4
  44.67 -.010082 %-245.77  -98.5
  44.68 -.009743 %-237.51  -25.9
  44.70 -.010073 %-245.55  -25.8
  44.71 -.009822 %-239.43   -5.2
  44.72 -.010037 %-244.67  -24.5
  44.73 -.009705 %-236.58   -7.1
  44.74 -.008276 %-201.75  107.9
  44.75 -.001739 -42.40  714.9
  44.76 0.000799  19.48 1401.1
  44.77 0.002745  66.93 2099.0
  44.79 0.003222  78.57 2649.7
  44.80 0.003942  96.13 3076.2
  44.81 0.003763  91.78 3271.0
  44.82 0.004216 102.81 3337.9
  44.83 0.003845  93.76 3151.2
  44.84 0.004300 104.87 2827.7
  44.85 0.003775  92.05 2246.8
  44.86 0.004113 100.31 1529.0
  44.87 0.003589  87.53  707.6
  44.89 0.003972  96.88  343.7
  44.90 0.003499  85.32   94.1
  44.91 0.003913  95.42   15.5
  44.92 0.003550  86.58  -63.9
  44.93 0.003994  97.40  -48.4
  44.94 0.003654  89.12  -75.9
  44.95 0.004085  99.61  -27.7
  44.96 0.003426  83.55  -62.0
  44.97 -.002888 -70.40 -534.6
  44.99 -.006597 %-160.81 %-1239.6
  45.00 -.007744 %-188.77 %-1857.1
  45.01 -.008859 %-215.97 %-2442.1
  45.02 -.009061 %-220.88 %-2833.8
  45.03 -.009474 %-230.94 %-3118.1
  45.04 -.009423 %-229.70 %-3179.5
  45.05 -.009770 %-238.17 %-3114.1
  45.06 -.009532 %-232.37 %-2803.8
  45.08 -.009801 %-238.91 %-2356.0
  45.09 -.009579 %-233.50 %-1663.9
  45.10 -.009651 %-235.26 -846.2
  45.11 -.009451 %-230.40 -404.1
  45.12 -.009505 %-231.69 -211.4
  45.13 -.009305 %-226.82  -66.9
  45.14 -.009464 %-230.72  -14.2
  45.15 -.009558 %-233.00   21.4
  45.17 -.009528 %-232.28   28.8
  45.18 -.009480 %-231.09   45.3
  45.19 -.009382 %-228.70   38.6
  45.20 -.006227 %-151.81  290.5
  45.21 -.000632 -15.40  902.1
  45.22 0.001731  42.22 1587.4
  45.23 0.003284  80.07 2227.5
  45.24 0.003604  87.89 2729.5
  45.25 0.004167 101.62 3087.4
  45.27 0.003939  96.07 3254.9
  45.28 0.004228 103.10 3244.9
  45.29 0.004026  98.19 3019.4
  45.30 0.004390 107.07 2634.8
  45.31 0.004010  97.79 2030.7
  45.32 0.004262 103.93 1266.3
  45.33 0.003933  95.93  572.5
  45.34 0.004151 101.22  261.7
  45.36 0.003938  96.04   82.6
  45.37 0.004132 100.77   28.6
  45.38 0.003791  92.44  -34.5
  45.39 0.003965  96.70  -35.5
  45.40 0.003733  91.04  -72.2
  45.41 0.003936  95.99  -64.3
  45.42 0.001882  45.88 -228.6
  45.43 -.003969 -96.76 -779.6
  45.45 -.006955 %-169.54 %-1478.0
  45.46 -.008260 %-201.35 %-2100.4
  45.47 -.009176 %-223.68 %-2648.1
  45.48 -.009603 %-234.09 %-3025.6
  45.49 -.009754 %-237.78 %-3241.8
  45.50 -.010080 %-245.71 %-3273.9
  45.51 -.009851 %-240.15 %-3120.8
  45.52 -.010189 %-248.38 %-2787.2
  45.53 -.009782 %-238.46 %-2245.4
  45.55 -.010116 %-246.61 %-1522.0
  45.56 -.009695 %-236.33 -756.4
  45.57 -.010041 %-244.77 -387.4
  45.58 -.009601 %-234.04 -170.8
  45.59 -.009994 %-243.62  -66.1
  45.60 -.009591 %-233.80   10.6
  45.61 -.009803 %-238.96   38.1
  45.62 -.009706 %-236.60   62.0
  45.64 -.009671 %-235.76   58.4
  45.65 -.009875 %-240.73   54.1
  45.66 -.005250 %-128.00  375.0
  45.67 -.000964 -23.51  993.4
  45.68 0.001689  41.19 1662.2
  45.69 0.002405  58.64 2259.3
  45.70 0.003327  81.14 2726.8
  45.71 0.003169  77.28 3035.2
  45.73 0.003609  88.02 3163.2
  45.74 0.003529  86.05 3131.5
  45.75 0.003857  94.06 2922.3
  45.76 0.003839  93.62 2529.7
  45.77 0.003819  93.13 1949.2
  45.78 0.004056  98.92 1179.9
  45.79 0.003772  91.98  614.1
  45.80 0.004184 102.03  343.4
  45.81 0.003859  94.10  216.8
  45.83 0.004181 101.97  149.7
  45.84 0.003672  89.55  102.5
  45.85 0.004067  99.19   66.5
  45.86 0.003640  88.76   25.0
  45.87 0.004121 100.51   12.8
  45.88 0.000460  11.22 -259.4
  45.89 -.004426 %-107.91 -861.4
  45.90 -.007256 %-176.88 %-1567.3
  45.91 -.008052 %-196.28 %-2157.9
  45.93 -.009003 %-219.46 %-2678.2
  45.94 -.008872 %-216.28 %-2972.5
  45.95 -.009376 %-228.57 %-3152.5
  45.96 -.009075 %-221.21 %-3095.0
  45.97 -.009431 %-229.89 %-2925.8
  45.98 -.009055 %-220.74 %-2508.7
  45.99 -.009368 %-228.38 %-1971.0
  46.00 -.008958 %-218.38 %-1176.2
  46.02 -.009270 %-225.98 -555.3
  46.03 -.008962 %-218.46 -218.7
  46.04 -.009164 %-223.39  -91.3
  46.05 -.008816 %-214.91   17.2
  46.06 -.008961 %-218.44   38.8
  46.07 -.008791 %-214.30   84.8
  46.08 -.008617 %-210.06   97.2
  46.09 -.008688 %-211.78  121.0
  46.11 -.008590 %-209.39  114.5
  46.12 -.003443 -83.93  526.1
  46.13 0.000905  22.07 1165.1
  46.14 0.002571  62.70 1825.9
  46.15 0.003947  96.25 2403.0
  46.16 0.004139 100.95 2838.1
  46.17 0.004734 115.46 3117.5
  46.18 0.004526 110.38 3218.2
  46.19 0.004805 117.18 3140.6
  46.21 0.004614 112.53 2871.3
  46.22 0.004889 119.23 2451.6
  46.23 0.004586 111.84 1813.3
  46.24 0.004759 116.06 1011.7
  46.25 0.004537 110.65  474.0
  46.26 0.004667 113.82  229.8
  46.27 0.004404 107.40   64.2
  46.28 0.004489 109.49    4.6
  46.30 0.004241 103.42  -64.2
  46.31 0.004419 107.76  -66.7
  46.32 0.004535 110.59  -74.7
  46.33 0.004610 112.43  -51.8
  46.34 0.000108   2.64 -389.7
  46.35 -.004609 %-112.37 %-1002.3
  46.36 -.007009 %-170.86 %-1694.1
  46.37 -.008169 %-199.14 %-2297.3
  46.39 -.008693 %-211.92 %-2780.3
  46.40 -.008992 %-219.20 %-3089.4
  46.41 -.009017 %-219.81 %-3233.3
  46.42 -.008956 %-218.32 %-3177.2
  46.43 -.009072 %-221.14 %-2964.6
  46.44 -.008980 %-218.92 %-2542.7
  46.45 -.009028 %-220.08 %-1926.6
  46.46 -.008979 %-218.89 %-1110.3
  46.48 -.009075 %-221.21 -520.5
  46.49 -.008946 %-218.08 -221.2
  46.50 -.009088 %-221.54  -90.1
  46.51 -.008781 %-214.05  -11.8
  46.52 -.008787 %-214.20   26.9
  46.53 -.008689 %-211.81   47.4
  46.54 -.009046 %-220.51   33.9
  46.55 -.008794 %-214.38   45.7
  46.56 -.009100 %-221.83   21.3
  46.58 -.002234 -54.46  533.3
  46.59 0.001055  25.73 1199.7
  46.60 0.003164  77.17 1891.7
  46.61 0.003713  90.55 2447.5
  46.62 0.004446 108.43 2892.7
  46.63 0.004288 104.56 3125.5
  46.64 0.004746 115.74 3234.5
  46.65 0.004324 105.45 3121.3
  46.67 0.004580 111.71 2853.5
  46.68 0.004271 104.16 2343.9
  46.69 0.004582 111.74 1695.0
  46.70 0.004636 113.07  835.5
  46.71 0.004898 119.46  427.9
  46.72 0.005103 124.46  235.2
  46.73 0.004973 121.30  167.7
  46.74 0.005164 125.94  139.3
  46.75 0.004915 119.87  138.2
  46.77 0.005253 128.12  142.2
  46.78 0.004887 119.18  146.1
  46.79 0.005174 126.18  131.7
  46.80 -.000678 -16.54 -321.3
  46.81 -.004543 %-110.75 %-1026.1
  46.82 -.006582 %-160.46 %-1736.2
  46.83 -.007443 %-181.44 %-2351.3
  46.84 -.007827 %-190.80 %-2803.3
  46.86 -.008515 %-207.57 %-3111.6
  46.87 -.008421 %-205.27 %-3234.1
  46.88 -.008969 %-218.63 %-3194.1
  46.89 -.008648 %-210.81 %-2954.5
  46.90 -.008839 %-215.47 %-2509.3
  46.91 -.008658 %-211.07 %-1886.5
  46.92 -.008671 %-211.38 %-1049.1
  46.93 -.008550 %-208.42 -540.9
  46.94 -.008480 %-206.72 -268.4
  46.96 -.008683 %-211.67 -141.7
  46.97 -.008418 %-205.20  -43.5
  46.98 -.008868 %-216.18   -1.2
  46.99 -.008562 %-208.73   16.7
  47.00 -.008843 %-215.58   22.2
  47.01 -.008586 %-209.31    3.6
  47.02 -.007964 %-194.15   56.6
  47.03 -.000973 -23.73  620.2
  47.05 0.002216  54.03 1335.4
  47.06 0.003961  96.59 2031.8
  47.07 0.004706 114.77 2619.9
  47.08 0.005153 125.67 3063.3
  47.09 0.005353 130.55 3313.2
  47.10 0.005332 130.05 3389.3
  47.11 0.005477 133.57 3243.3
  47.12 0.005291 129.05 2910.4
  47.14 0.005353 130.56 2362.9
  47.15 0.005107 124.55 1621.4
  47.16 0.005405 131.82  767.9
  47.17 0.005290 129.02  353.8
  47.18 0.005627 137.25  167.9
  47.19 0.005388 131.42   74.5
  47.20 0.005822 142.00   62.4
  47.21 0.005407 131.87   43.2
  47.22 0.005886 143.55   75.6
  47.24 0.005478 133.59   67.2
  47.25 0.005918 144.34  103.8
  47.26 -.001069 -26.06 -420.1
  47.27 -.004216 %-102.79 %-1091.4
  47.28 -.006373 %-155.36 %-1817.0
  47.29 -.006899 %-168.18 %-2395.5
  47.30 -.007713 %-188.02 %-2875.0
  47.31 -.007631 %-186.03 %-3135.7
  47.33 -.007943 %-193.62 %-3256.7
  47.34 -.007770 %-189.41 %-3138.6
  47.35 -.007904 %-192.67 %-2878.5
  47.36 -.007822 %-190.69 %-2382.5
  47.37 -.007709 %-187.92 %-1723.3
  47.38 -.007619 %-185.73 -832.6
  47.39 -.007519 %-183.31 -380.3
  47.40 -.007666 %-186.88 -135.0
  47.42 -.007287 %-177.63   -8.2
  47.43 -.007746 %-188.84   48.1
  47.44 -.007469 %-182.07   63.8
  47.45 -.007956 %-193.95   45.9
  47.46 -.007677 %-187.16   25.7
  47.47 -.008360 %-203.78  -34.9
  47.48 -.005855 %-142.75   93.1
  47.49 -.000328  -8.00  624.8
  47.51 0.002847  69.43 1306.2
  47.52 0.003763  91.78 1918.8
  47.53 0.004489 109.47 2437.0
  47.54 0.004828 117.75 2800.1
  47.55 0.005137 125.29 3046.8
  47.56 0.005538 135.07 3108.9
  47.57 0.005482 133.69 3006.2
  47.58 0.005813 141.77 2703.5
  47.59 0.005304 129.35 2194.5
  47.61 0.005677 138.47 1470.8
  47.62 0.005155 125.73  738.1
  47.63 0.005653 137.87  392.1
  47.64 0.005284 128.87  222.6
  47.65 0.005641 137.57  129.7
  47.66 0.005288 128.98   49.5
  47.67 0.005855 142.81   32.5
  47.68 0.005561 135.62    6.6
  47.70 0.005874 143.26   35.3
  47.71 0.004615 112.55  -42.7
  47.72 -.001733 -42.25 -566.6
  47.73 -.005226 %-127.41 %-1299.9
  47.74 -.006406 %-156.16 %-1942.6
  47.75 -.007429 %-181.10 %-2542.6
  47.76 -.007440 %-181.36 %-2922.2
  47.77 -.007935 %-193.44 %-3190.3
  47.78 -.007756 %-189.07 %-3227.5
  47.80 -.008134 %-198.29 %-3138.4
  47.81 -.007840 %-191.12 %-2787.5
  47.82 -.008113 %-197.79 %-2292.9
  47.83 -.007820 %-190.63 %-1556.1
  47.84 -.008232 %-200.68 -774.0
  47.85 -.007970 %-194.29 -369.1
  47.86 -.008208 %-200.09 -212.7
  47.87 -.007938 %-193.51 -101.1
  47.88 -.008133 %-198.26  -76.0
  47.90 -.007933 %-193.40  -26.7
  47.91 -.008054 %-196.34  -24.8
  47.92 -.008028 %-195.70   -2.9
  47.93 -.008069 %-196.70  -14.8
  47.94 -.004655 %-113.49  261.6
  47.95 0.000757  18.47  884.8
  47.96 0.003020  73.64 1584.7
  47.97 0.004680 114.13 2223.3
  47.99 0.005200 126.82 2745.3
  48.00 0.005480 133.64 3082.9
  48.01 0.005241 127.83 3235.5
  48.02 0.005564 135.71 3210.8
  48.03 0.005102 124.43 2977.3
  48.04 0.005341 130.26 2568.8
  48.05 0.005061 123.44 1954.0
  48.06 0.005323 129.83 1172.7
  48.08 0.005167 126.02  502.2
  48.09 0.005432 132.49  206.6
  48.10 0.005258 128.24   37.8
  48.11 0.005372 131.02   -2.6
  48.12 0.005434 132.53   -0.5
  48.13 0.005488 133.85   27.8
  48.14 0.005519 134.61   36.7
  48.15 0.005417 132.12   63.3
  48.16 0.003466  84.52 -100.2
  48.18 -.002834 -69.09 -703.6
  48.19 -.005336 %-130.09 %-1410.5
  48.20 -.007088 %-172.79 %-2082.8
  48.21 -.007267 %-177.15 %-2609.5
  48.22 -.008000 %-195.02 %-2994.7
  48.23 -.007784 %-189.75 %-3191.3
  48.24 -.008153 %-198.75 %-3223.6
  48.25 -.007763 %-189.24 %-3031.1
  48.27 -.008122 %-197.99 %-2676.8
  48.28 -.007858 %-191.55 %-2109.1
  48.29 -.007939 %-193.53 %-1369.9
  48.30 -.007734 %-188.54 -605.6
  48.31 -.007578 %-184.74 -245.3
  48.32 -.007740 %-188.69  -58.5
  48.33 -.007571 %-184.56   15.8
  48.34 -.007837 %-191.05   60.1
  48.36 -.007456 %-181.77   75.1
  48.37 -.007894 %-192.43   68.4
  48.38 -.007555 %-184.18   55.8
  48.39 -.008041 %-196.02   32.9
  48.40 -.003193 -77.85  354.0
  48.41 0.000913  22.25  945.9
  48.42 0.003416  83.31 1600.4
  48.43 0.004283 104.45 2181.4
  48.45 0.004987 121.62 2662.7
  48.46 0.005073 123.72 2960.3
  48.47 0.005137 125.29 3099.0
  48.48 0.005290 129.03 3047.7
  48.49 0.004978 121.42 2823.4
  48.50 0.005330 130.00 2412.6
  48.51 0.004998 121.90 1822.1
  48.52 0.005509 134.37 1051.3
  48.53 0.005207 127.00  508.2
  48.55 0.005626 137.22  253.1
  48.56 0.005205 126.94  127.1
  48.57 0.005526 134.78   79.7
  48.58 0.005228 127.50   55.9
  48.59 0.005500 134.13   57.4
  48.60 0.005571 135.87   64.4
  48.61 0.005530 134.87   76.0
  48.62 0.002511  61.23 -176.3
  48.64 -.003038 -74.08 -788.9
  48.65 -.005614 %-136.85 %-1512.6
  48.66 -.007252 %-176.80 %-2167.4
  48.67 -.007491 %-182.61 %-2689.6
  48.68 -.008004 %-195.11 %-3035.6
  48.69 -.007849 %-191.34 %-3217.5
  48.70 -.008151 %-198.70 %-3210.8
  48.71 -.007854 %-191.46 %-3017.2
  48.72 -.008107 %-197.63 %-2635.4
  48.74 -.007839 %-191.11 %-2036.4
  48.75 -.008230 %-200.62 %-1283.6
  48.76 -.007884 %-192.20 -586.3
  48.77 -.008117 %-197.88 -266.0
  48.78 -.007620 %-185.76  -70.4
  48.79 -.007897 %-192.50  -16.9
  48.80 -.007713 %-188.04   38.0
  48.81 -.008112 %-197.75   18.8
  48.83 -.007761 %-189.19   42.2
  48.84 -.008013 %-195.33   17.5
  48.85 -.007439 %-181.34   62.0
  48.86 -.002439 -59.47  462.0
  48.87 0.002161  52.70 1161.0
  48.88 0.003700  90.23 1803.0
  48.89 0.004958 120.91 2406.4
  48.90 0.005024 122.54 2814.2
  48.91 0.005598 136.53 3127.5
  48.93 0.005267 128.45 3205.5
  48.94 0.005602 136.64 3141.8
  48.95 0.005215 127.20 2826.0
  48.96 0.005416 132.10 2371.3
  48.97 0.005157 125.77 1689.4
  48.98 0.005420 132.20  895.9
  48.99 0.005265 128.42  364.9
  49.00 0.005397 131.64  154.4
  49.02 0.005466 133.31   43.7
  49.03 0.005580 136.09   31.5
  49.04 0.005777 140.90   31.9
  49.05 0.005748 140.18   71.6
  49.06 0.005693 138.84   74.8
  49.07 0.005576 136.00   93.6
  49.08 0.001510  36.82 -235.1
  49.09 -.003527 -85.98 -881.1
  49.11 -.005304 %-129.32 %-1562.3
  49.12 -.006646 %-162.01 %-2176.4
  49.13 -.006843 %-166.81 %-2651.0
  49.14 -.007469 %-182.07 %-2992.4
  49.15 -.007289 %-177.69 %-3133.9
  49.16 -.007942 %-193.60 %-3136.9
  49.17 -.007536 %-183.70 %-2901.6
  49.18 -.008014 %-195.36 %-2519.7
  49.19 -.007628 %-185.96 %-1920.7
  49.21 -.008123 %-198.01 %-1184.1
  49.22 -.007945 %-193.68 -611.9
  49.23 -.008285 %-201.97 -391.4
  49.24 -.008141 %-198.46 -254.9
  49.25 -.008031 %-195.77 -192.1
  49.26 -.008149 %-198.66 -136.9
  49.27 -.007837 %-191.05  -96.4
  49.28 -.008206 %-200.04  -62.7
  49.30 -.007808 %-190.33  -44.9
  49.31 -.008317 %-202.75  -31.3
  49.32 -.001610 -39.26  465.5
  49.33 0.001687  41.15 1161.3
  49.34 0.003854  93.99 1848.7
  49.35 0.004423 107.86 2428.5
  49.36 0.004928 120.19 2843.4
  49.37 0.005135 125.23 3102.5
  49.39 0.005258 128.25 3195.6
  49.40 0.005686 138.68 3125.0
  49.41 0.005366 130.88 2864.7
  49.42 0.005761 140.52 2416.8
  49.43 0.005228 127.52 1768.7
  49.44 0.005664 138.15  925.6
  49.45 0.005249 128.01  464.3
  49.46 0.005708 139.21  242.2
  49.47 0.005489 133.88  144.1
  49.49 0.005553 135.45   79.7
  49.50 0.005647 137.74   52.6
  49.51 0.005284 128.88    6.4
  49.52 0.005701 139.04    1.3
  49.53 0.005180 126.34  -11.1
  49.54 0.000155   3.79 -432.0
  49.55 -.004393 %-107.09 %-1093.8
  49.56 -.006239 %-152.11 %-1804.1
  49.58 -.007015 %-171.00 %-2374.0
  49.59 -.008000 %-195.01 %-2880.1
  49.60 -.007963 %-194.11 %-3156.5
  49.61 -.008664 %-211.20 %-3315.4
  49.62 -.008187 %-199.58 %-3234.0
  49.63 -.008318 %-202.78 %-2962.0
  49.64 -.008188 %-199.61 %-2517.8
  49.65 -.007924 %-193.16 %-1826.9
  49.66 -.008355 %-203.68 %-1026.1
  49.68 -.007897 %-192.51 -457.7
  49.69 -.008448 %-205.94 -232.3
  49.70 -.008027 %-195.67  -85.6
  49.71 -.008133 %-198.26    7.5
  49.72 -.008022 %-195.55   35.3
  49.73 -.007964 %-194.14   71.1
  49.74 -.008204 %-199.99   24.9
  49.75 -.007619 %-185.73   60.5
  49.77 -.007741 %-188.70   66.8
  49.78 -.000548 -13.36  630.0
  49.79 0.002593  63.24 1351.9
  49.80 0.004554 111.07 2038.4
  49.81 0.005525 134.75 2660.8
  49.82 0.005731 139.78 3061.3
  49.83 0.006198 151.18 3337.8
  49.84 0.005750 140.23 3371.2
  49.85 0.006158 150.20 3252.1
  49.87 0.005714 139.36 2905.8
  49.88 0.006094 148.63 2375.6
  49.89 0.005797 141.39 1675.9
  49.90 0.005815 141.83  778.9
  49.91 0.005942 144.92  355.7
  49.92 0.005539 135.09   96.2
  49.93 0.005918 144.33    2.9
  49.94 0.005356 130.64  -64.4
  49.96 0.005652 137.84  -87.8
  49.97 0.005521 134.66  -77.7
  49.98 0.005584 136.18  -94.1
  49.99 0.005787 141.15  -55.4
  50.00 -.000834 -20.33 -561.1
  50.01 -.004404 %-107.37 %-1215.3
  50.02 -.006652 %-162.15 %-1922.4
  50.03 -.007403 %-180.47 %-2511.5
  50.05 -.008233 %-200.71 %-2968.2
  50.06 -.008292 %-202.15 %-3267.9
  50.07 -.008605 %-209.76 %-3363.7
  50.08 -.008454 %-206.08 %-3296.0
  50.09 -.008601 %-209.68 %-3019.6
  50.10 -.008201 %-199.93 %-2525.1
  50.11 -.008394 %-204.62 %-1847.8
  50.12 -.008089 %-197.20 -933.2
  50.14 -.008485 %-206.85 -456.9
  50.15 -.008466 %-206.37 -196.6
  50.16 -.008781 %-214.07 -107.9
  50.17 -.008500 %-207.21  -36.2
  50.18 -.008867 %-216.15  -52.7
  50.19 -.008814 %-214.86  -61.7
  50.20 -.008968 %-218.61 -103.5
  50.21 -.008879 %-216.44 -119.8
  50.22 -.007152 %-174.34  -10.7
  50.24 -.001090 -26.59  580.4
  50.25 0.001748  42.63 1273.0
  50.26 0.003244  79.12 1966.5
  50.27 0.004010  97.79 2524.5
  50.28 0.004252 103.69 2928.1
  50.29 0.004291 104.65 3128.4
  50.30 0.004348 106.03 3175.7
  50.31 0.004402 107.35 3014.3
  50.33 0.004530 110.47 2682.1
  50.34 0.004393 107.13 2138.8
  50.35 0.004515 110.11 1426.1
  50.36 0.004162 101.49  656.0
  50.37 0.004401 107.32  296.8
  50.38 0.004178 101.90  101.7
  50.39 0.004525 110.36   35.3
  50.40 0.004230 103.15   -2.1
  50.42 0.004556 111.12    4.4
  50.43 0.004184 102.03  -18.3
  50.44 0.004608 112.39   -1.8
  50.45 0.003984  97.16  -32.0
  50.46 -.002306 -56.22 -528.4
  50.47 -.005959 %-145.28 %-1222.7
  50.48 -.007185 %-175.15 %-1855.2
  50.49 -.008233 %-200.69 %-2436.9
  50.50 -.008324 %-202.91 %-2830.6
  50.52 -.008808 %-214.71 %-3103.7
  50.53 -.008770 %-213.78 %-3160.9
  50.54 -.009058 %-220.80 %-3081.2
  50.55 -.009037 %-220.31 %-2784.5
  50.56 -.009133 %-222.65 %-2339.0
  50.57 -.009113 %-222.14 %-1667.2
  50.58 -.009301 %-226.73 -874.7
  50.59 -.009234 %-225.11 -463.0
  50.60 -.009597 %-233.96 -314.4
  50.62 -.009387 %-228.82 -210.1
  50.63 -.009735 %-237.31 -196.9
  50.64 -.009198 %-224.22 -129.8
  50.65 -.009244 %-225.35  -98.0
  50.66 -.009167 %-223.47  -50.7
  50.67 -.009042 %-220.42  -14.4
  50.68 -.006561 %-159.94  214.3
  50.69 -.000851 -20.74  838.7
  50.71 0.001550  37.80 1533.8
  50.72 0.003027  73.83 2176.4
  50.73 0.003626  88.42 2698.7
  50.74 0.003671  89.53 3011.7
  50.75 0.004002  97.61 3183.8
  50.76 0.003691  90.00 3113.2
  50.77 0.004144 101.07 2938.5
  50.78 0.003865  94.26 2551.6
  50.79 0.004004  97.64 1999.1
  50.81 0.003859  94.12 1262.8
  50.82 0.003725  90.84  561.1
  50.83 0.003757  91.63  237.0
  50.84 0.003492  85.17   46.3
  50.85 0.003658  89.22  -24.6
  50.86 0.003332  81.27  -74.9
  50.87 0.003578  87.26  -98.1
  50.88 0.003243  79.07 -115.7
  50.90 0.003632  88.58 -121.1
  50.91 0.002085  50.84 -203.4
  50.92 -.003828 -93.32 -737.0
  50.93 -.007044 %-171.72 %-1397.6
  50.94 -.008273 %-201.68 %-2011.4
  50.95 -.009116 %-222.23 %-2532.6
  50.96 -.009762 %-237.97 %-2921.0
  50.97 -.009717 %-236.87 %-3141.0
  50.99 -.010118 %-246.64 %-3192.1
  51.00 -.009831 %-239.65 %-3058.1
  51.01 -.010104 %-246.31 %-2738.8
  51.02 -.009929 %-242.03 %-2245.3
  51.03 -.009969 %-243.01 %-1535.3
  51.04 -.010355 %-252.43 -805.5
  51.05 -.010085 %-245.84 -418.4
  51.06 -.010344 %-252.17 -255.9
  51.08 -.009855 %-240.23 -121.4
  51.09 -.009895 %-241.21  -44.4
  51.10 -.009706 %-236.60   -0.7
  51.11 -.009709 %-236.68   46.1
  51.12 -.009951 %-242.58   37.8
  51.13 -.009849 %-240.09   61.0
  51.14 -.006106 %-148.85  347.4
  51.15 -.000779 -19.00 1003.4
  51.16 0.001458  35.56 1700.0
  51.18 0.002578  62.86 2287.8
  51.19 0.003083  75.18 2758.2
  51.20 0.003168  77.26 3027.5
  51.21 0.003452  84.18 3174.2
  51.22 0.003324  81.07 3121.5
  51.23 0.003676  89.64 2928.1
  51.24 0.003621  88.31 2543.2
  51.25 0.004031  98.29 1981.4
  51.27 0.003960  96.57 1228.0
  51.28 0.003863  94.21  614.2
  51.29 0.003948  96.29  351.5
  51.30 0.003652  89.07  203.4
  51.31 0.003774  92.03  135.6
  51.32 0.003583  87.37   82.3
  51.33 0.003990  97.32   61.2
  51.34 0.003506  85.50   17.1
  51.36 0.003817  93.09  -15.5
  51.37 0.000751  18.31 -258.8
  51.38 -.004681 %-114.11 -883.8
  51.39 -.007337 %-178.86 %-1559.7
  51.40 -.008833 %-215.34 %-2198.2
  51.41 -.009291 %-226.50 %-2701.8
  51.42 -.009776 %-238.30 %-3051.0
  51.43 -.009507 %-231.76 %-3214.6
  51.44 -.009774 %-238.27 %-3203.7
  51.46 -.009319 %-227.17 %-2985.8
  51.47 -.009690 %-236.23 %-2579.0
  51.48 -.009558 %-233.00 %-2014.8
  51.49 -.009559 %-233.03 %-1239.8
  51.50 -.009641 %-235.01 -562.7
  51.51 -.009506 %-231.73 -223.7
  51.52 -.009816 %-239.28  -82.3
  51.53 -.009516 %-231.98  -19.2
  51.55 -.009867 %-240.52  -15.1
  51.56 -.009357 %-228.10   -7.8
  51.57 -.009581 %-233.55    0.9
  51.58 -.009294 %-226.56    8.3
  51.59 -.009422 %-229.68   40.6
  51.60 -.004472 %-109.04  421.1
  51.61 -.000067  -1.63 1079.4
