Datos generados por TERE.BAS el 06-11-2007
 t[min] T[§C] V[§C/min]
  31.76 0.014744 359.83 4252.9
  31.77 0.014800 361.18 4320.6
  31.79 0.014898 363.57 4139.6
  31.80 0.014882 363.20 3704.3
  31.81 0.014905 363.75 3015.7
  31.82 0.014896 363.53 2071.4
  31.83 0.014957 365.03 1001.9
  31.84 0.014947 364.77  488.8
  31.85 0.014997 366.00  243.9
  31.86 0.014993 365.90  126.3
  31.88 0.014988 365.78   69.8
  31.89 0.014974 365.45   39.6
  31.90 0.014944 364.71   26.3
  31.91 0.014901 363.65   11.9
  31.92 0.014804 361.28   -2.5
  31.93 0.005999 146.32 -694.9
  31.94 0.001275  31.09 %-1624.4
  31.95 -.000952 -23.21 %-2535.1
  31.96 -.002062 -50.29 %-3303.8
  31.98 -.002578 -62.86 %-3875.0
  31.99 -.002865 -69.86 %-4218.5
  32.00 -.003043 -74.19 %-4326.2
  32.01 -.003086 -75.24 %-4185.2
  32.02 -.003107 -75.74 %-3794.1
  32.03 -.003061 -74.62 %-3149.3
  32.04 -.003069 -74.82 %-2257.1
  32.05 -.003057 -74.53 %-1121.4
  32.07 -.003072 -74.90 -538.2
  32.08 -.003044 -74.22 -255.5
  32.09 -.003088 -75.30 -118.1
  32.10 -.003080 -75.08  -51.2
  32.11 -.003103 -75.65  -18.6
  32.12 -.003062 -74.65   -1.7
  32.13 -.003052 -74.40    2.6
  32.14 -.003030 -73.87    4.7
  32.16 -.000454 -11.06  202.4
  32.17 0.007659 186.82  991.2
  32.18 0.011408 278.34 1917.9
  32.19 0.013264 323.66 2786.2
  32.20 0.014094 343.95 3488.7
  32.21 0.014623 356.86 3994.3
  32.22 0.014778 360.66 4260.8
  32.23 0.014945 364.72 4290.8
  32.24 0.014947 364.78 4066.7
  32.26 0.014982 365.65 3596.5
  32.27 0.014971 365.36 2873.9
  32.28 0.015013 366.38 1904.2
  32.29 0.014993 365.90  914.8
  32.30 0.015038 367.01  450.2
  32.31 0.015012 366.37  221.4
  32.32 0.014963 365.18  107.2
  32.33 0.014963 365.16   44.9
  32.35 0.014945 364.73   17.1
  32.36 0.014991 365.86    2.6
  32.37 0.014967 365.27   -1.7
  32.38 0.014427 352.08  -47.7
  32.39 0.005431 132.47 -775.7
  32.40 0.001094  26.68 %-1704.8
  32.41 -.001088 -26.54 %-2603.7
  32.42 -.002113 -51.52 %-3357.9
  32.43 -.002657 -64.78 %-3910.4
  32.45 -.002849 -69.45 %-4232.4
  32.46 -.003023 -73.70 %-4322.3
  32.47 -.003052 -74.40 %-4162.8
  32.48 -.002800 -68.27 %-3733.6
  32.49 -.003427 -83.56 %-3100.0
  32.50 -.003818 -93.07 %-2241.0
  32.51 -.003982 -97.07 %-1180.9
  32.52 -.004091 -99.73 -690.2
  32.53 -.003859 -94.08 -442.8
  32.55 -.003718 -90.65 -313.7
  32.56 -.003710 -90.45 -240.3
  32.57 -.003707 -90.37 -193.8
  32.58 -.003694 -90.07 -149.1
  32.59 -.003793 -92.47 -116.0
  32.60 -.003962 -96.58  -87.7
  32.61 -.000409  -9.98  249.3
  32.62 0.007145 174.27 1077.0
  32.64 0.010759 262.50 1999.7
  32.65 0.012464 304.12 2834.8
  32.66 0.013329 325.26 3496.7
  32.67 0.013744 335.38 3967.8
  32.68 0.013994 341.50 4224.7
  32.69 0.014154 345.41 4246.9
  32.70 0.014404 351.51 4038.8
  32.71 0.014474 353.23 3583.7
  32.73 0.014556 355.23 2871.8
  32.74 0.014531 354.62 1886.0
  32.75 0.014533 354.66  964.3
  32.76 0.014454 352.73  514.2
  32.77 0.014463 352.96  291.3
  32.78 0.014440 352.40  170.0
  32.79 0.014434 352.25   99.3
  32.80 0.014441 352.42   51.3
  32.82 0.014473 353.20   18.9
  32.83 0.014483 353.45   -4.9
  32.84 0.013138 320.58 -114.2
  32.85 0.004430 108.03 -869.7
  32.86 0.000286   6.96 %-1795.9
  32.87 -.001689 -41.18 %-2676.6
  32.88 -.002651 -64.64 %-3404.1
  32.89 -.003103 -75.64 %-3933.0
  32.90 -.003352 -81.72 %-4234.7
  32.92 -.003457 -84.27 %-4297.2
  32.93 -.003582 -87.33 %-4119.5
  32.94 -.003772 -91.97 %-3703.8
  32.95 -.003880 -94.59 %-3038.5
  32.96 -.003897 -95.02 %-2116.9
  32.97 -.003773 -92.00 %-1051.2
  32.98 -.003674 -89.58 -533.4
  32.99 -.003689 -89.94 -280.2
  33.01 -.003649 -88.97 -147.8
  33.02 -.003655 -89.11  -75.9
  33.03 -.003594 -87.63  -26.3
  33.04 -.003606 -87.92    6.6
  33.05 -.003628 -88.46   31.9
  33.06 -.003789 -92.38   35.7
  33.07 0.000463  11.30  352.2
  33.08 0.007561 184.43 1145.7
  33.10 0.010971 267.67 2040.2
  33.11 0.012573 306.79 2861.3
  33.12 0.013385 326.61 3525.2
  33.13 0.013766 335.93 3978.6
  33.14 0.013994 341.51 4209.0
  33.15 0.014096 343.99 4199.8
  33.16 0.014211 346.80 3956.7
  33.17 0.014184 346.14 3461.2
  33.18 0.014203 346.61 2716.4
  33.20 0.014165 345.67 1704.4
  33.21 0.014166 345.69  827.8
  33.22 0.014136 344.98  402.5
  33.23 0.014157 345.47  197.0
  33.24 0.014170 345.81   93.7
  33.25 0.014209 346.75   44.9
  33.26 0.014204 346.63   18.9
  33.27 0.014228 347.21    9.4
  33.28 0.014202 346.57    3.9
  33.30 0.011928 291.02 -167.8
  33.31 0.003619  88.25 -949.6
  33.32 -.000307  -7.48 %-1883.6
  33.33 -.002207 -53.82 %-2764.2
  33.34 -.003130 -76.32 %-3486.6
  33.35 -.003592 -87.57 %-4005.2
  33.36 -.003814 -92.99 %-4291.0
  33.37 -.003958 -96.50 %-4335.2
  33.39 -.004025 -98.14 %-4127.4
  33.40 -.004059 -98.95 %-3667.6
  33.41 -.004046 -98.64 %-2949.0
  33.42 -.004031 -98.28 %-1976.1
  33.43 -.004045 -98.61 -956.1
  33.44 -.004056 -98.89 -469.4
  33.45 -.004055 -98.85 -232.1
  33.46 -.004038 -98.45 -113.8
  33.48 -.004059 -98.95  -55.4
  33.49 -.004024 -98.12  -23.3
  33.50 -.004028 -98.21   -5.6
  33.51 -.004036 -98.39    1.4
  33.52 -.004040 -98.50    3.0
  33.53 0.001180  28.78  403.2
  33.54 0.007871 191.99 1246.1
  33.55 0.011044 269.45 2167.9
  33.56 0.012612 307.75 2998.5
  33.58 0.013427 327.64 3657.7
  33.59 0.013806 336.92 4101.7
  33.60 0.013970 340.90 4310.0
  33.61 0.014071 343.39 4272.2
  33.62 0.014131 344.85 3988.6
  33.63 0.014180 346.03 3454.3
  33.64 0.014164 345.65 2663.4
  33.65 0.014189 346.27 1619.4
  33.67 0.014184 346.15  794.4
  33.68 0.014205 346.66  397.3
  33.69 0.014200 346.52  199.9
  33.70 0.014230 347.25  103.3
  33.71 0.014242 347.55   59.1
  33.72 0.014216 346.91   36.0
  33.73 0.014239 347.48   24.0
  33.74 0.014198 346.48   14.2
  33.76 0.010877 265.37 -247.7
  33.77 0.003187  77.73 %-1051.5
  33.78 -.000497 -12.12 %-1986.2
  33.79 -.002284 -55.69 %-2850.7
  33.80 -.003169 -77.25 %-3553.3
  33.81 -.003580 -87.29 %-4042.9
  33.82 -.003801 -92.67 %-4301.0
  33.83 -.003927 -95.74 %-4314.3
  33.84 -.003990 -97.27 %-4077.3
  33.86 -.004011 -97.80 %-3589.3
  33.87 -.004003 -97.58 %-2843.4
  33.88 -.003980 -97.04 %-1844.4
  33.89 -.004016 -97.90 -896.0
  33.90 -.004001 -97.54 -437.7
  33.91 -.004022 -98.07 -215.3
  33.92 -.003995 -97.39 -103.9
  33.93 -.003974 -96.89  -47.4
  33.95 -.003973 -96.86  -17.0
  33.96 -.003980 -97.03   -1.7
  33.97 -.003988 -97.22    4.1
  33.98 -.004022 -98.06    2.4
  33.99 0.001928  47.01  456.7
  34.00 0.008232 200.80 1313.8
  34.01 0.011203 273.32 2230.5
  34.02 0.012673 309.23 3044.9
  34.04 0.013362 326.06 3680.3
  34.05 0.013759 335.75 4101.3
  34.06 0.013964 340.77 4292.0
  34.07 0.014087 343.76 4242.7
  34.08 0.014063 343.19 3939.0
  34.09 0.014066 343.27 3382.6
  34.10 0.014061 343.13 2572.6
  34.11 0.014049 342.84 1506.0
  34.12 0.014091 343.86  730.5
  34.14 0.014139 345.05  361.8
  34.15 0.014159 345.54  182.2
  34.16 0.014157 345.47   94.9
  34.17 0.014196 346.43   52.5
  34.18 0.014190 346.30   34.1
  34.19 0.014198 346.48   29.0
  34.20 0.014175 345.92   29.9
  34.21 0.009955 242.87 -297.5
  34.22 0.002716  66.23 %-1124.2
  34.24 -.000739 -18.02 %-2058.2
  34.25 -.002433 -59.32 %-2916.5
  34.26 -.003257 -79.41 %-3603.7
  34.27 -.003644 -88.85 %-4073.6
  34.28 -.003831 -93.39 %-4307.1
  34.29 -.003946 -96.19 %-4298.1
  34.30 -.003985 -97.14 %-4035.2
  34.31 -.004004 -97.62 %-3519.9
  34.33 -.004053 -98.82 %-2753.2
  34.34 -.004013 -97.83 %-1730.1
  34.35 -.003991 -97.31 -835.0
  34.36 -.004015 -97.88 -405.1
  34.37 -.003993 -97.35 -193.3
  34.38 -.003957 -96.47  -87.3
  34.39 -.003933 -95.88  -32.9
  34.40 -.003936 -95.95   -4.6
  34.42 -.003942 -96.11   10.4
  34.43 -.003937 -95.99   16.9
  34.44 -.003941 -96.07   19.5
  34.45 0.002747  66.98  534.0
  34.46 0.008673 211.57 1405.6
  34.47 0.011517 280.99 2321.8
  34.48 0.012904 314.88 3129.7
  34.49 0.013595 331.74 3752.2
  34.51 0.013929 339.91 4156.2
  34.52 0.014101 344.10 4325.9
  34.53 0.014201 346.55 4252.8
  34.54 0.014263 348.07 3930.6
  34.55 0.014284 348.58 3354.8
  34.56 0.014254 347.84 2522.1
  34.57 0.014261 348.01 1435.1
  34.58 0.014273 348.31  702.2
  34.59 0.014292 348.77  348.3
  34.61 0.014299 348.96  175.1
  34.62 0.014300 348.98   89.3
  34.63 0.014279 348.47   45.2
  34.64 0.014301 348.99   23.6
  34.65 0.014287 348.65   11.3
  34.66 0.014279 348.47    5.0
  34.67 0.009203 224.51 -387.7
  34.68 0.002480  60.47 %-1225.0
  34.70 -.000756 -18.43 %-2148.7
  34.71 -.002326 -56.71 %-2982.5
  34.72 -.003087 -75.26 %-3641.5
  34.73 -.003465 -84.48 %-4085.1
  34.74 -.003637 -88.67 %-4292.7
  34.75 -.003737 -91.12 %-4257.0
  34.76 -.003733 -91.01 %-3970.5
  34.77 -.003805 -92.75 %-3435.5
  34.79 -.003801 -92.68 %-2648.3
  34.80 -.003875 -94.47 %-1614.4
  34.81 -.003859 -94.09 -787.2
  34.82 -.003835 -93.51 -387.0
  34.83 -.003778 -92.10 -188.1
  34.84 -.003806 -92.79  -91.9
  34.85 -.003803 -92.71  -43.8
  34.86 -.003841 -93.64  -23.0
  34.87 -.003845 -93.73  -12.9
  34.89 -.003868 -94.31  -10.8
  34.90 -.003875 -94.46   -7.0
  34.91 0.003446  84.04  555.3
  34.92 0.008991 219.33 1443.2
  34.93 0.011619 283.50 2347.8
  34.94 0.012921 315.29 3137.4
  34.95 0.013555 330.78 3743.3
  34.96 0.013873 338.55 4135.6
  34.97 0.014037 342.55 4291.0
  34.99 0.014173 345.87 4207.6
  35.00 0.014206 346.68 3871.7
  35.01 0.014214 346.87 3283.6
  35.02 0.014222 347.06 2441.4
  35.03 0.014238 347.46 1346.7
  35.04 0.014194 346.38  660.5
  35.05 0.014236 347.40  331.4
  35.06 0.014186 346.20  164.2
  35.08 0.014170 345.79   78.3
  35.09 0.014174 345.89   32.9
  35.10 0.014192 346.32    9.2
  35.11 0.014190 346.29   -4.1
  35.12 0.014228 347.21   -4.4
  35.13 0.008314 202.81 -457.8
  35.14 0.001978  48.24 %-1315.5
  35.15 -.001033 -25.20 %-2232.8
  35.16 -.002504 -61.05 %-3048.3
  35.18 -.003212 -78.32 %-3688.0
  35.19 -.003567 -86.97 %-4107.6
  35.20 -.003732 -90.99 %-4295.3
  35.21 -.003813 -92.96 %-4240.1
  35.22 -.003865 -94.23 %-3936.9
  35.23 -.003897 -95.01 %-3382.2
  35.24 -.003949 -96.27 %-2578.5
  35.25 -.003979 -97.01 %-1519.9
  35.27 -.003989 -97.25 -745.6
  35.28 -.003999 -97.49 -376.1
  35.29 -.004023 -98.08 -198.6
  35.30 -.004029 -98.23 -113.4
  35.31 -.004052 -98.77  -73.0
  35.32 -.004089 -99.68  -56.0
  35.33 -.004077 -99.40  -45.7
  35.34 -.004100 -99.95  -39.7
  35.36 -.004098 -99.92  -34.4
  35.37 0.004041  98.56  597.3
  35.38 0.009307 227.03 1518.4
  35.39 0.011755 286.81 2440.0
  35.40 0.012986 316.86 3235.3
  35.41 0.013550 330.65 3835.8
  35.42 0.013895 339.09 4215.1
  35.43 0.014048 342.82 4355.0
  35.45 0.014144 345.16 4247.3
  35.46 0.014153 345.39 3882.5
  35.47 0.014192 346.33 3266.4
  35.48 0.014166 345.70 2390.7
  35.49 0.014136 344.95 1257.2
  35.50 0.014114 344.43  606.7
  35.51 0.014129 344.79  295.2
  35.52 0.014157 345.47  141.2
  35.53 0.014186 346.18   67.8
  35.55 0.014190 346.27   29.3
  35.56 0.014152 345.36   10.3
  35.57 0.014171 345.81    3.1
  35.58 0.014122 344.63   -0.8
  35.59 0.007473 182.29 -515.6
  35.60 0.001510  36.83 %-1392.1
  35.61 -.001302 -31.76 %-2309.7
  35.62 -.002715 -66.19 %-3122.3
  35.64 -.003345 -81.56 %-3749.6
  35.65 -.003733 -91.01 %-4161.1
  35.66 -.003900 -95.07 %-4332.9
  35.67 -.004015 -97.89 %-4258.4
  35.68 -.004067 -99.16 %-3932.9
  35.69 -.004074 -99.33 %-3355.8
  35.70 -.004075 -99.34 %-2522.2
  35.71 -.004083 -99.55 %-1438.3
  35.73 -.004108 %-100.14 -706.7
  35.74 -.004089 -99.68 -353.9
  35.75 -.004134 %-100.79 -181.9
  35.76 -.004126 %-100.59  -98.0
  35.77 -.004180 %-101.91  -55.9
  35.78 -.004147 %-101.11  -34.8
  35.79 -.004159 %-101.39  -24.0
  35.80 -.004165 %-101.55  -20.5
  35.81 -.004156 %-101.33  -19.0
  35.83 0.004622 112.73  658.3
  35.84 0.009437 230.22 1584.5
  35.85 0.011749 286.67 2498.9
  35.86 0.012820 312.83 3272.2
  35.87 0.013366 326.16 3852.4
  35.88 0.013649 333.06 4206.1
  35.89 0.013774 336.13 4321.4
  35.90 0.013844 337.83 4186.7
  35.91 0.013892 338.99 3806.5
  35.93 0.013949 340.41 3177.4
  35.94 0.013957 340.58 2294.9
  35.95 0.013986 341.30 1161.9
  35.96 0.013966 340.81  571.5
  35.97 0.013986 341.31  289.7
  35.98 0.013978 341.10  154.0
  35.99 0.014001 341.68   86.4
  36.00 0.014007 341.83   52.4
  36.02 0.014048 342.82   38.2
  36.03 0.014003 341.72   26.5
  36.04 0.014003 341.71   17.9
  36.05 0.006485 158.18 -567.5
  36.06 0.000982  23.94 %-1467.3
  36.07 -.001670 -40.72 %-2388.9
  36.08 -.002911 -70.97 %-3184.5
  36.09 -.003565 -86.92 %-3795.9
  36.11 -.003861 -94.12 %-4182.9
  36.12 -.004037 -98.43 %-4334.5
  36.13 -.004164 %-101.51 %-4241.7
  36.14 -.004199 %-102.37 %-3896.9
  36.15 -.004202 %-102.43 %-3293.8
  36.16 -.004200 %-102.41 %-2439.5
  36.17 -.004219 %-102.86 %-1331.9
  36.18 -.004202 %-102.45 -652.2
  36.19 -.004241 %-103.38 -326.4
  36.21 -.004236 %-103.28 -168.2
  36.22 -.004264 %-103.95  -89.0
  36.23 -.004252 %-103.67  -49.5
  36.24 -.004263 %-103.94  -28.0
  36.25 -.004276 %-104.24  -18.0
  36.26 -.004300 %-104.82  -17.9
  36.27 -.003838 -93.56   16.4
  36.28 0.005133 125.19  735.3
  36.30 0.009666 235.81 1672.7
  36.31 0.011832 288.69 2581.2
  36.32 0.012897 314.70 3348.7
  36.33 0.013387 326.67 3911.4
  36.34 0.013656 333.25 4248.5
  36.35 0.013777 336.19 4342.1
  36.36 0.013879 338.69 4192.3
  36.37 0.013873 338.53 3787.3
  36.39 0.013890 338.96 3128.8
  36.40 0.013889 338.92 2213.8
  36.41 0.013883 338.79 1086.0
  36.42 0.013909 339.42  527.5
  36.43 0.013905 339.32  258.3
  36.44 0.013911 339.47  127.2
  36.45 0.013921 339.71   64.7
  36.46 0.013933 340.02   33.5
  36.47 0.013931 339.97   19.0
  36.49 0.013946 340.32   12.6
  36.50 0.013948 340.37   13.4
  36.51 0.005751 140.26 -618.4
  36.52 0.000577  14.08 %-1533.0
  36.53 -.001844 -44.96 %-2447.5
  36.54 -.003108 -75.77 %-3239.6
  36.55 -.003668 -89.42 %-3834.7
  36.56 -.003968 -96.75 %-4207.4
  36.58 -.004143 %-101.01 %-4342.9
  36.59 -.004288 %-104.53 %-4236.0
  36.60 -.004346 %-105.95 %-3877.7
  36.61 -.004395 %-107.16 %-3267.7
  36.62 -.004394 %-107.12 %-2399.9
  36.63 -.004381 %-106.80 %-1274.2
  36.64 -.004359 %-106.27 -636.4
  36.65 -.004336 %-105.70 -325.7
  36.67 -.004343 %-105.89 -167.0
  36.68 -.004350 %-106.06  -88.7
  36.69 -.004341 %-105.84  -43.2
  36.70 -.004293 %-104.67  -11.9
  36.71 -.004312 %-105.12    6.6
  36.72 -.004290 %-104.60   16.0
  36.73 -.003056 -74.51  115.0
  36.74 0.005716 139.40  866.1
  36.75 0.009891 241.31 1797.4
  36.77 0.011950 291.56 2688.6
  36.78 0.012925 315.38 3428.4
  36.79 0.013416 327.39 3966.5
  36.80 0.013617 332.28 4270.9
  36.81 0.013756 335.68 4334.2
  36.82 0.013844 337.83 4151.7
  36.83 0.013895 339.08 3723.2
  36.84 0.013892 339.00 3038.3
  36.85 0.013897 339.13 2101.0
  36.87 0.013949 340.40 1025.5
  36.88 0.013933 340.00  508.1
  36.89 0.013915 339.58  254.1
  36.90 0.013900 339.19  129.9
  36.91 0.013952 340.48   71.2
  36.92 0.013947 340.35   42.5
  36.93 0.013934 340.04   23.6
  36.94 0.013909 339.42   11.0
  36.96 0.013951 340.44    7.4
  36.97 0.005189 126.56 -667.5
  36.98 0.000322   7.84 %-1595.3
  36.99 -.002013 -49.07 %-2512.2
  37.00 -.003160 -77.04 %-3290.0
  37.01 -.003683 -89.79 %-3870.1
  37.02 -.003990 -97.26 %-4228.8
  37.03 -.004117 %-100.37 %-4348.4
  37.05 -.004181 %-101.93 %-4216.0
  37.06 -.004248 %-103.57 %-3835.5
  37.07 -.004226 %-103.03 %-3200.0
  37.08 -.004190 %-102.15 %-2309.9
  37.09 -.004176 %-101.80 %-1161.7
  37.10 -.004144 %-101.04 -554.7
  37.11 -.004167 %-101.58 -261.4
  37.12 -.004189 %-102.14 -119.2
  37.14 -.004198 %-102.34  -51.5
  37.15 -.004214 %-102.74  -18.1
  37.16 -.004232 %-103.18   -6.5
  37.17 -.004267 %-104.03   -5.7
  37.18 -.004269 %-104.08   -8.9
  37.19 -.002244 -54.71  138.8
  37.20 0.006173 150.56  907.9
  37.21 0.010144 247.47 1840.5
  37.22 0.012086 294.90 2723.4
  37.24 0.013047 318.37 3455.8
  37.25 0.013503 329.50 3980.8
  37.26 0.013747 335.46 4275.3
  37.27 0.013862 338.28 4327.0
  37.28 0.013922 339.73 4129.1
  37.29 0.013945 340.30 3677.6
  37.30 0.013923 339.76 2967.0
  37.31 0.013945 340.29 2003.4
  37.33 0.013930 339.94  967.9
  37.34 0.013970 340.91  474.2
  37.35 0.013994 341.50  234.5
  37.36 0.014021 342.15  119.6
  37.37 0.014061 343.12   68.2
  37.38 0.014044 342.71   42.8
  37.39 0.014030 342.37   31.0
  37.40 0.014026 342.28   25.4
  37.42 0.013743 335.37    1.2
  37.43 0.004728 115.32 -712.4
  37.44 0.000138   3.36 %-1652.2
  37.45 -.002067 -50.39 %-2566.5
  37.46 -.003171 -77.31 %-3343.1
  37.47 -.003657 -89.15 %-3914.1
  37.48 -.003911 -95.36 %-4255.9
  37.49 -.004024 -98.12 %-4353.5
  37.50 -.004107 %-100.12 %-4201.3
  37.52 -.004120 %-100.45 %-3797.5
  37.53 -.004172 %-101.71 %-3144.8
  37.54 -.004217 %-102.81 %-2241.3
  37.55 -.004237 %-103.30 %-1109.9
  37.56 -.004257 %-103.79 -548.6
  37.57 -.004268 %-104.06 -279.9
  37.58 -.004308 %-105.03 -152.9
  37.59 -.004274 %-104.20  -92.4
  37.60 -.004294 %-104.69  -62.1
  37.62 -.004281 %-104.38  -45.0
  37.63 -.004294 %-104.68  -34.0
  37.64 -.004270 %-104.10  -24.9
  37.65 -.001213 -29.59  220.3
  37.66 0.006621 161.48 1022.7
  37.67 0.010386 253.39 1959.9
  37.68 0.012238 298.61 2833.7
  37.69 0.013131 320.41 3544.0
  37.71 0.013516 329.82 4039.7
  37.72 0.013773 336.09 4302.8
  37.73 0.013902 339.24 4325.9
  37.74 0.013948 340.38 4096.6
  37.75 0.013965 340.79 3614.4
  37.76 0.013931 339.96 2873.3
  37.77 0.013944 340.27 1880.3
  37.78 0.013936 340.09  909.7
  37.79 0.013951 340.45  440.4
  37.81 0.013934 340.04  209.7
  37.82 0.013932 339.97   97.7
  37.83 0.013961 340.70   45.5
  37.84 0.013980 341.16   18.2
  37.85 0.014021 342.15   10.9
  37.86 0.014017 342.06   11.6
  37.87 0.013224 322.69  -46.2
  37.88 0.004245 103.54 -783.4
  37.90 -.000044  -1.08 %-1717.7
  37.91 -.002093 -51.04 %-2612.8
  37.92 -.003136 -76.45 %-3364.4
  37.93 -.003602 -87.82 %-3911.6
  37.94 -.003888 -94.79 %-4236.7
  37.95 -.004005 -97.63 %-4321.7
  37.96 -.004100 -99.95 %-4160.4
  37.97 -.004145 %-101.06 %-3748.2
  37.99 -.004186 %-102.05 %-3081.8
  38.00 -.004221 %-102.90 %-2163.7
  38.01 -.004206 %-102.53 %-1061.6
  38.02 -.004186 %-102.05 -530.9
  38.03 -.004165 %-101.53 -270.6
  38.04 -.004159 %-101.39 -138.5
  38.05 -.004119 %-100.42  -69.1
  38.06 -.004119 %-100.43  -28.4
  38.08 -.004106 %-100.10   -5.5
  38.09 -.004108 %-100.15    9.8
  38.10 -.004156 %-101.33   14.1
  38.11 -.000214  -5.21  318.3
  38.12 0.007153 174.47 1130.5
  38.13 0.010710 261.30 2054.7
  38.14 0.012398 302.53 2901.6
  38.15 0.013254 323.42 3583.8
  38.16 0.013659 333.31 4055.3
  38.18 0.013892 339.00 4295.8
  38.19 0.013999 341.63 4295.7
  38.20 0.014051 342.88 4046.0
  38.21 0.014052 342.91 3543.5
  38.22 0.014070 343.35 2788.1
  38.23 0.014092 343.90 1775.8
  38.24 0.014088 343.80  866.0
  38.25 0.014126 344.73  428.8
  38.27 0.014061 343.12  212.6
  38.28 0.014053 342.94  102.5
  38.29 0.014015 342.02   44.2
  38.30 0.014042 342.67   14.2
  38.31 0.014074 343.46    2.4
  38.32 0.014100 344.08   -0.1
  38.33 0.012195 297.57 -146.0
  38.34 0.003687  89.93 -920.7
  38.35 -.000285  -6.96 %-1854.3
  38.37 -.002214 -53.99 %-2733.3
  38.38 -.003129 -76.30 %-3454.8
  38.39 -.003613 -88.09 %-3969.2
  38.40 -.003862 -94.16 %-4260.5
  38.41 -.003981 -97.05 %-4310.9
  38.42 -.004053 -98.80 %-4117.9
  38.43 -.004081 -99.49 %-3671.9
  38.44 -.004113 %-100.27 %-2971.8
  38.46 -.004098 -99.91 %-2013.9
  38.47 -.004106 %-100.10 -975.3
  38.48 -.004011 -97.80 -475.4
  38.49 -.004066 -99.13 -233.1
  38.50 -.004112 %-100.26 -116.9
  38.51 -.004098 -99.91  -56.2
  38.52 -.004137 %-100.86  -28.8
  38.53 -.004086 -99.61  -12.9
  38.54 -.004071 -99.26   -3.4
  38.56 -.004067 -99.15    1.0
  38.57 0.000820  20.00  379.0
  38.58 0.007669 187.08 1212.4
  38.59 0.010924 266.53 2133.0
  38.60 0.012457 303.95 2960.7
  38.61 0.013200 322.09 3622.6
  38.62 0.013537 330.34 4064.8
  38.63 0.013736 335.19 4271.7
  38.65 0.013813 337.07 4236.2
  38.66 0.013865 338.34 3950.6
  38.67 0.013891 338.98 3419.8
  38.68 0.013955 340.54 2643.7
  38.69 0.013936 340.08 1614.4
  38.70 0.013980 341.16  780.8
  38.71 0.013922 339.75  381.3
  38.72 0.013962 340.72  193.4
  38.74 0.013951 340.45  101.7
  38.75 0.013969 340.89   58.0
  38.76 0.013934 340.03   31.5
  38.77 0.013944 340.27   18.3
  38.78 0.013905 339.32    6.3
  38.79 0.011095 270.70 -218.8
  38.80 0.003163  77.12 %-1013.2
  38.81 -.000621 -15.15 %-1942.7
  38.83 -.002466 -60.11 %-2811.7
  38.84 -.003379 -82.38 %-3517.4
  38.85 -.003832 -93.41 %-4020.3
  38.86 -.004031 -98.27 %-4286.5
  38.87 -.004135 %-100.81 %-4310.0
  38.88 -.004188 %-102.10 %-4082.9
  38.89 -.004199 %-102.37 %-3605.8
  38.90 -.004191 %-102.17 %-2873.6
  38.91 -.004164 %-101.53 %-1889.1
  38.93 -.004169 %-101.64 -908.0
  38.94 -.004166 %-101.58 -434.6
  38.95 -.004230 %-103.12 -207.6
  38.96 -.004246 %-103.53  -99.0
  38.97 -.004228 %-103.08  -47.1
  38.98 -.004217 %-102.82  -23.7
  38.99 -.004197 %-102.32  -11.4
  39.00 -.004149 %-101.16   -2.5
  39.02 -.004163 %-101.50    0.7
  39.03 0.001597  38.94  445.4
  39.04 0.007984 194.75 1301.3
  39.05 0.011043 269.43 2224.8
  39.06 0.012523 305.56 3049.1
  39.07 0.013276 323.96 3698.2
  39.08 0.013631 332.63 4124.8
  39.09 0.013832 337.54 4315.6
  39.10 0.013919 339.66 4261.8
  39.12 0.014006 341.80 3961.9
  39.13 0.014007 341.81 3408.8
  39.14 0.014071 343.38 2610.4
  39.15 0.014128 344.78 1560.2
  39.16 0.014129 344.79  777.6
  39.17 0.013818 337.19  376.4
  39.18 0.013621 332.39  156.7
  39.19 0.013568 331.10   31.6
  39.21 0.013328 325.23  -58.2
  39.22 0.013124 320.25 -132.1
  39.23 0.012962 316.29 -193.1
  39.24 0.012885 314.42 -239.8
  39.25 0.009775 238.46 -503.7
  39.26 0.003722  90.76 %-1174.1
  39.27 0.000820  19.98 %-1917.9
  39.28 -.000511 -12.45 %-2573.4
  39.30 -.001182 -28.82 %-3075.6
  39.31 -.001478 -36.04 %-3414.6
  39.32 -.001575 -38.40 %-3565.0
  39.33 -.001555 -37.92 %-3506.1
  39.34 -.001572 -38.33 %-3258.7
  39.35 -.001577 -38.44 %-2821.8
  39.36 -.001652 -40.27 %-2199.7
  39.37 -.001576 -38.42 %-1374.2
  39.38 -.001430 -34.87 -618.4
  39.40 -.001312 -31.98 -247.2
  39.41 -.001283 -31.28  -67.3
  39.42 -.001275 -31.08   21.8
  39.43 -.001215 -29.62   65.2
  39.44 -.001125 -27.43   89.0
  39.45 -.001047 -25.52  105.1
  39.46 -.001007 -24.55  118.7
  39.47 -.000949 -23.14  127.4
  39.49 0.004066  99.15  512.8
  39.50 0.008724 212.81 1170.9
  39.51 0.010944 267.00 1861.8
  39.52 0.012054 294.12 2476.2
  39.53 0.012612 307.75 2955.7
  39.54 0.012895 314.64 3264.8
  39.55 0.013017 317.64 3385.7
  39.56 0.013067 318.84 3315.9
  39.57 0.013070 318.92 3054.7
  39.59 0.013063 318.74 2601.5
  39.60 0.013050 318.45 1953.5
  39.61 0.013052 318.49 1114.2
