Datos generados por TERE.BAS el 06-11-2007
 t[min] T[§C] V[§C/min]
  16.15 0.001797  43.83   84.2
  16.16 0.001836  44.78   83.0
  16.18 0.001874  45.70   81.9
  16.19 0.001913  46.64   80.8
  16.20 0.001950  47.56   79.8
  16.21 0.001986  48.44   78.7
  16.22 0.002023  49.32   77.6
  16.23 0.002059  50.20   76.6
  16.24 0.002094  51.06   75.6
  16.26 0.002128  51.90   74.6
  16.27 0.002163  52.75   73.6
  16.28 0.002197  53.57   72.6
  16.29 0.002230  54.38   71.6
  16.30 0.002263  55.18   70.6
  16.31 0.002295  55.97   69.6
  16.32 0.002328  56.76   68.6
  16.33 0.002359  57.53   67.7
  16.34 0.002391  58.30   66.8
  16.36 0.002421  59.05   65.9
  16.37 0.002452  59.79   65.1
  16.38 0.002481  60.51   64.2
  16.39 0.002511  61.23   63.2
  16.40 0.002539  61.92   62.3
  16.41 0.002567  62.61   61.4
  16.42 0.002596  63.30   60.5
  16.43 0.002624  63.99   59.6
  16.45 0.002652  64.67   58.8
  16.46 0.002678  65.32   57.9
  16.47 0.002705  65.97   57.1
  16.48 0.002731  66.61   56.3
  16.49 0.002757  67.24   55.6
  16.50 0.002783  67.86   54.9
  16.51 0.002808  68.48   54.1
  16.52 0.002833  69.09   53.4
  16.54 0.002858  69.69   52.7
  16.55 0.002882  70.28   51.9
  16.56 0.002906  70.86   51.2
  16.57 0.002929  71.43   50.5
  16.58 0.002953  72.00   49.8
  16.59 0.002975  72.55   49.1
  16.60 0.002998  73.10   48.4
  16.61 0.003020  73.64   47.7
  16.63 0.003042  74.18   47.1
  16.64 0.003063  74.70   46.3
  16.65 0.003084  75.21   45.7
  16.66 0.003105  75.73   45.0
  16.67 0.003126  76.24   44.4
  16.68 0.003147  76.74   43.8
  16.69 0.003167  77.23   43.2
  16.70 0.003187  77.71   42.6
  16.72 0.003206  78.19   42.0
  16.73 0.003226  78.67   41.5
  16.74 0.003245  79.13   40.9
  16.75 0.003263  79.58   40.3
  16.76 0.003282  80.03   39.8
  16.77 0.003300  80.48   39.2
  16.78 0.003319  80.93   38.7
  16.79 0.003337  81.37   38.2
  16.81 0.003354  81.78   37.6
  16.82 0.003371  82.22   37.2
  16.83 0.003388  82.62   36.6
  16.84 0.003405  83.04   36.1
  16.85 0.003422  83.45   35.7
  16.86 0.003438  83.85   35.2
  16.87 0.003455  84.25   34.8
  16.88 0.003470  84.63   34.2
  16.90 0.003486  85.01   33.7
  16.91 0.003501  85.37   33.2
  16.92 0.003517  85.76   32.7
  16.93 0.003532  86.13   32.3
  16.94 0.003547  86.49   31.9
  16.95 0.003561  86.84   31.4
  16.96 0.003576  87.20   31.0
  16.97 0.003590  87.55   30.5
  16.99 0.003604  87.88   30.1
  17.00 0.003618  88.23   29.7
  17.01 0.003632  88.56   29.4
  17.02 0.003645  88.89   29.0
  17.03 0.003658  89.20   28.5
  17.04 0.003671  89.53   28.1
  17.05 0.003684  89.84   27.6
  17.06 0.003696  90.14   27.2
  17.08 0.003709  90.45   26.9
  17.09 0.003721  90.76   26.5
  17.10 0.003734  91.05   26.1
  17.11 0.003746  91.36   25.8
  17.12 0.003758  91.65   25.4
  17.13 0.003770  91.93   25.1
  17.14 0.003781  92.21   24.8
  17.15 0.003792  92.48   24.5
  17.17 0.003804  92.76   24.2
  17.18 0.003814  93.01   23.8
  17.19 0.003825  93.29   23.4
  17.20 0.003837  93.56   23.1
  17.21 0.003848  93.83   22.8
  17.22 0.003858  94.08   22.5
  17.23 0.003868  94.33   22.2
  17.24 0.003878  94.58   21.9
  17.26 0.003888  94.82   21.6
  17.27 0.003898  95.06   21.3
  17.28 0.003907  95.29   21.0
  17.29 0.003917  95.52   20.6
  17.30 0.003927  95.76   20.3
  17.31 0.003936  95.99   20.0
  17.32 0.003945  96.22   19.7
  17.33 0.003955  96.44   19.4
  17.35 0.003963  96.66   19.2
  17.36 0.003973  96.88   19.0
  17.37 0.003982  97.10   18.8
  17.38 0.003991  97.32   18.6
  17.39 0.003999  97.53   18.5
  17.40 0.004008  97.74   18.3
  17.41 0.004016  97.93   18.0
  17.42 0.004024  98.14   17.8
  17.44 0.004032  98.33   17.5
  17.45 0.004040  98.52   17.2
  17.46 0.004048  98.72   17.0
  17.47 0.004056  98.91   16.7
  17.48 0.004064  99.11   16.5
  17.49 0.004071  99.29   16.3
  17.50 0.004078  99.46   16.0
  17.51 0.004086  99.64   15.8
  17.52 0.004093  99.82   15.6
  17.54 0.004100 100.00   15.4
  17.55 0.004108 100.18   15.2
  17.56 0.004115 100.35   15.0
  17.57 0.004121 100.51   14.8
  17.58 0.004128 100.67   14.6
  17.59 0.004134 100.83   14.3
  17.60 0.004141 100.98   14.1
  17.62 0.004147 101.14   13.9
  17.63 0.004153 101.27   13.6
  17.64 0.004160 101.46   13.4
  17.65 0.004167 101.62   13.2
  17.66 0.004173 101.77   13.1
  17.67 0.004178 101.90   12.9
  17.68 0.004184 102.03   12.7
  17.69 0.004190 102.18   12.5
  17.71 0.004196 102.32   12.4
  17.72 0.004201 102.46   12.2
  17.73 0.004208 102.62   12.1
  17.74 0.004213 102.75   12.0
  17.75 0.004218 102.87   11.8
  17.76 0.004224 103.01   11.5
  17.77 0.004229 103.13   11.4
  17.78 0.004234 103.26   11.3
  17.79 0.004240 103.40   11.2
  17.81 0.004245 103.52   11.1
  17.82 0.004250 103.66   10.9
  17.83 0.004255 103.78   10.8
  17.84 0.004261 103.91   10.7
  17.85 0.004266 104.03   10.5
  17.86 0.004271 104.15   10.5
  17.87 0.004276 104.27   10.4
  17.89 0.004280 104.39   10.3
  17.90 0.004284 104.48   10.2
  17.91 0.004288 104.59    9.9
  17.92 0.004293 104.71    9.8
  17.93 0.004298 104.82    9.6
  17.94 0.004302 104.92    9.4
  17.95 0.004307 105.03    9.2
  17.96 0.004311 105.14    9.1
  17.98 0.004315 105.24    9.0
  17.99 0.004319 105.34    8.9
  18.00 0.004324 105.45    8.8
  18.01 0.004328 105.54    8.7
  18.02 0.004330 105.61    8.6
  18.03 0.004334 105.69    8.3
  18.04 0.004338 105.80    8.1
  18.05 0.004342 105.88    7.9
  18.06 0.004345 105.98    7.8
  18.08 0.004350 106.09    7.7
  18.09 0.004353 106.17    7.6
  18.10 0.004358 106.27    7.6
  18.11 0.004361 106.36    7.6
  18.12 0.004365 106.45    7.6
  18.13 0.004368 106.52    7.6
  18.14 0.004371 106.61    7.6
  18.15 0.004374 106.68    7.4
  18.17 0.004378 106.76    7.3
  18.18 0.004380 106.82    7.1
  18.19 0.004383 106.90    6.8
  18.20 0.004387 106.98    6.6
  18.21 0.004390 107.07    6.5
  18.22 0.004394 107.15    6.4
  18.23 0.004397 107.24    6.4
  18.25 0.004400 107.31    6.4
  18.26 0.004403 107.38    6.4
  18.27 0.004406 107.45    6.4
  18.28 0.004409 107.53    6.4
  18.29 0.004412 107.61    6.4
  18.30 0.004415 107.67    6.4
  18.31 0.004418 107.74    6.2
  18.32 0.004421 107.82    6.1
  18.33 0.004424 107.89    6.0
  18.35 0.004427 107.97    6.0
  18.36 0.004429 108.02    5.9
  18.37 0.004432 108.08    5.8
  18.38 0.004435 108.16    5.8
  18.39 0.004438 108.22    5.7
  18.40 0.004441 108.30    5.7
  18.41 0.004444 108.37    5.7
  18.42 0.004446 108.43    5.6
  18.44 0.004449 108.49    5.6
  18.45 0.004451 108.56    5.5
  18.46 0.004454 108.62    5.5
  18.47 0.004456 108.68    5.4
  18.48 0.004459 108.75    5.4
  18.49 0.004462 108.81    5.4
  18.50 0.004464 108.86    5.3
  18.52 0.004466 108.92    5.2
  18.53 0.004468 108.98    5.1
  18.54 0.004471 109.04    5.0
  18.55 0.004474 109.10    5.0
  18.56 0.004476 109.15    4.9
  18.57 0.004479 109.23    4.9
  18.58 0.004481 109.28    4.9
  18.59 0.004483 109.33    4.8
  18.61 0.004485 109.38    4.8
  18.62 0.004487 109.44    4.7
  18.63 0.004490 109.49    4.7
  18.64 0.004492 109.54    4.7
  18.65 0.004494 109.60    4.6
  18.66 0.004496 109.64    4.5
  18.67 0.004498 109.71    4.5
  18.68 0.004501 109.76    4.4
  18.69 0.004503 109.81    4.4
  18.71 0.004504 109.84    4.3
  18.72 0.004506 109.90    4.2
  18.73 0.004508 109.95    4.2
  18.74 0.004511 110.01    4.2
  18.75 0.004513 110.06    4.2
  18.76 0.004515 110.10    4.2
  18.77 0.004516 110.15    4.1
  18.78 0.004519 110.21    4.1
  18.80 0.004521 110.25    4.1
  18.81 0.004522 110.29    4.0
  18.82 0.004524 110.33    4.0
  18.83 0.004526 110.37    4.0
  18.84 0.004528 110.43    3.9
  18.85 0.004530 110.47    3.8
  18.86 0.004531 110.51    3.7
  18.88 0.004533 110.55    3.7
  18.89 0.004534 110.59    3.6
  18.90 0.004536 110.63    3.5
  18.91 0.004538 110.68    3.5
  18.92 0.004540 110.72    3.5
  18.93 0.004542 110.76    3.5
  18.94 0.004543 110.80    3.5
  18.95 0.004545 110.85    3.5
  18.96 0.004547 110.88    3.4
  18.98 0.004548 110.93    3.4
  18.99 0.004550 110.97    3.5
  19.00 0.004552 111.01    3.5
  19.01 0.004554 111.05    3.5
  19.02 0.004555 111.09    3.4
  19.03 0.004556 111.12    3.4
  19.04 0.004558 111.16    3.3
  19.06 0.004559 111.20    3.3
  19.07 0.004561 111.24    3.2
  19.08 0.004563 111.28    3.2
  19.09 0.004564 111.30    3.1
  19.10 0.004566 111.35    3.1
  19.11 0.004567 111.37    3.0
  19.12 0.004568 111.40    2.9
  19.13 0.004569 111.44    2.9
  19.15 0.004571 111.47    2.9
  19.16 0.004572 111.50    2.8
  19.17 0.004574 111.54    2.8
  19.18 0.004575 111.57    2.7
  19.19 0.004576 111.59    2.6
  19.20 0.004577 111.63    2.6
  19.21 0.004578 111.66    2.6
  19.22 0.004580 111.69    2.6
  19.24 0.004581 111.72    2.6
  19.25 0.004582 111.74    2.5
  19.26 0.004583 111.78    2.5
  19.27 0.004585 111.81    2.5
  19.28 0.004586 111.85    2.5
  19.29 0.004587 111.87    2.5
  19.30 0.004589 111.91    2.6
  19.31 0.004590 111.95    2.6
  19.33 0.004592 111.98    2.6
  19.34 0.004593 112.00    2.7
  19.35 0.004594 112.03    2.6
  19.36 0.004595 112.05    2.6
  19.37 0.004595 112.07    2.5
  19.38 0.004597 112.11    2.4
  19.39 0.004597 112.12    2.3
  19.40 0.004598 112.13    2.2
  19.42 0.004598 112.14    2.0
  19.43 0.004599 112.17    1.8
  19.44 0.004601 112.20    1.8
  19.45 0.004602 112.22    1.7
  19.46 0.004603 112.26    1.8
  19.47 0.004604 112.28    1.8
  19.48 0.004605 112.30    1.8
  19.49 0.004606 112.33    1.9
  19.50 0.004608 112.38    2.0
  19.52 0.004609 112.39    2.1
  19.53 0.004610 112.42    2.3
  19.54 0.004610 112.44    2.3
  19.55 0.004612 112.47    2.3
  19.56 0.004612 112.49    2.2
  19.57 0.004613 112.51    2.2
  19.58 0.004615 112.54    2.1
  19.60 0.004615 112.55    2.1
  19.61 0.004616 112.57    2.0
  19.62 0.004617 112.59    1.9
  19.63 0.004617 112.61    1.8
  19.64 0.004619 112.64    1.8
  19.65 0.004619 112.66    1.7
  19.66 0.004620 112.66    1.7
  19.67 0.004620 112.68    1.6
  19.69 0.004621 112.70    1.6
  19.70 0.004622 112.72    1.5
  19.71 0.004623 112.75    1.5
  19.72 0.004624 112.78    1.6
  19.73 0.004625 112.79    1.6
  19.74 0.004626 112.83    1.7
  19.75 0.004627 112.84    1.7
  19.76 0.004628 112.86    1.7
  19.77 0.004629 112.88    1.8
  19.79 0.004629 112.89    1.8
  19.80 0.004630 112.92    1.8
  19.81 0.004631 112.95    1.8
  19.82 0.004632 112.97    1.8
  19.83 0.004633 112.98    1.7
  19.84 0.004634 113.01    1.7
  19.85 0.004634 113.03    1.7
  19.87 0.004636 113.06    1.7
  19.88 0.004636 113.06    1.7
  19.89 0.004637 113.08    1.7
  19.90 0.004637 113.08    1.6
  19.91 0.004638 113.11    1.6
  19.92 0.004635 113.03    1.2
  19.93 0.004633 112.99    0.7
  19.94 0.004631 112.94    0.1
  19.96 0.004631 112.95   -0.3
  19.97 0.004633 112.98   -0.6
  19.98 0.004632 112.97   -0.9
  19.99 0.004632 112.97   -1.0
  20.00 0.004633 112.98   -1.0
  20.01 0.004634 113.01   -0.9
  20.02 0.004635 113.03   -0.5
  20.03 0.004635 113.05   -0.1
  20.05 0.004636 113.05    0.5
  20.06 0.004636 113.07    0.9
  20.07 0.004636 113.08    1.1
  20.08 0.004636 113.05    1.0
  20.09 0.004636 113.06    0.8
  20.10 0.004637 113.09    0.9
  20.11 0.004638 113.11    0.9
  20.12 0.004639 113.15    0.9
  20.14 0.004640 113.17    0.9
  20.15 0.004641 113.19    1.1
  20.16 0.004642 113.21    1.2
  20.17 0.004643 113.23    1.4
  20.18 0.004644 113.25    1.5
  20.19 0.004645 113.28    1.7
  20.20 0.004645 113.29    1.9
  20.21 0.004646 113.31    1.9
  20.23 0.004647 113.33    1.8
  20.24 0.004648 113.35    1.7
  20.25 0.004648 113.37    1.7
  20.26 0.004649 113.39    1.7
  20.27 0.004650 113.40    1.6
  20.28 0.004651 113.42    1.6
  20.29 0.004652 113.45    1.6
  20.30 0.004653 113.47    1.6
  20.32 0.004653 113.48    1.6
  20.33 0.004655 113.52    1.6
  20.34 0.004656 113.54    1.7
  20.35 0.004657 113.57    1.7
  20.36 0.004656 113.56    1.7
  20.37 0.004657 113.58    1.7
  20.38 0.004658 113.60    1.6
  20.39 0.004659 113.62    1.6
  20.41 0.004659 113.64    1.5
  20.42 0.004660 113.65    1.5
  20.43 0.004660 113.64    1.3
  20.44 0.004661 113.67    1.3
  20.45 0.004661 113.68    1.1
  20.53 0.004667 113.82    1.5
  20.54 0.004667 113.83    1.8
  20.55 0.004669 113.86    2.2
  20.56 0.004669 113.87    2.3
  20.57 0.004670 113.90    2.5
  20.58 0.004671 113.91    2.5
  20.59 0.004672 113.93    2.6
  20.60 0.004672 113.95    2.5
  20.62 0.004673 113.96    2.4
  20.63 0.004673 113.98    2.1
  20.64 0.004674 114.00    1.9
  20.65 0.004675 114.01    1.4
  20.66 0.004675 114.03    1.4
  20.67 0.004677 114.05    1.4
  20.68 0.004677 114.06    1.4
  20.69 0.004678 114.09    1.4
  20.71 0.004678 114.10    1.4
  20.72 0.004679 114.12    1.4
  20.73 0.004680 114.14    1.4
  20.74 0.004680 114.14    1.4
  20.75 0.004680 114.15    1.3
  20.76 0.004681 114.17    1.3
  20.77 0.004682 114.19    1.3
  20.78 0.004682 114.20    1.2
  20.80 0.004683 114.22    1.2
  20.81 0.004684 114.24    1.2
  20.82 0.004685 114.26    1.2
  20.83 0.004686 114.28    1.3
  20.84 0.004687 114.30    1.4
  20.85 0.004687 114.31    1.4
  20.86 0.004688 114.33    1.5
  20.87 0.004689 114.35    1.5
  20.89 0.004690 114.37    1.5
  20.90 0.004691 114.40    1.5
  20.91 0.004691 114.41    1.6
  20.92 0.004692 114.43    1.6
  20.93 0.004693 114.46    1.6
  20.94 0.004694 114.48    1.6
  20.95 0.004695 114.50    1.6
  20.96 0.004695 114.51    1.7
  20.98 0.004696 114.52    1.6
  20.99 0.004696 114.53    1.5
  21.00 0.004697 114.55    1.5
  21.01 0.004697 114.55    1.4
  21.02 0.004698 114.57    1.3
  21.03 0.004698 114.58    1.2
  21.04 0.004698 114.59    1.1
  21.05 0.004700 114.61    1.1
  21.07 0.004700 114.62    1.0
  21.08 0.004701 114.64    1.1
  21.09 0.004702 114.68    1.2
  21.10 0.004703 114.69    1.2
  21.11 0.004703 114.71    1.3
  21.12 0.004705 114.74    1.4
  21.13 0.004705 114.74    1.5
  21.14 0.004706 114.76    1.5
  21.16 0.004707 114.80    1.6
  21.17 0.004708 114.83    1.7
  21.18 0.004709 114.84    1.7
  21.19 0.004710 114.86    1.8
  21.20 0.004710 114.88    1.8
  21.21 0.004711 114.89    1.7
  21.22 0.004712 114.92    1.7
  21.23 0.004713 114.95    1.8
  21.25 0.004713 114.95    1.7
  21.26 0.004715 114.99    1.8
  21.27 0.004715 115.00    1.7
  21.28 0.004716 115.01    1.6
  21.29 0.004717 115.03    1.6
  21.30 0.004717 115.05    1.6
  21.31 0.004718 115.07    1.6
  21.32 0.004719 115.08    1.6
  21.34 0.004719 115.08    1.4
  21.35 0.004719 115.10    1.3
  21.36 0.004720 115.12    1.3
  21.37 0.004720 115.12    1.2
  21.38 0.004721 115.14    1.1
  21.39 0.004722 115.15    1.1
  21.40 0.004722 115.16    1.1
  21.41 0.004722 115.16    1.0
  21.43 0.004722 115.17    0.9
  21.44 0.004722 115.16    0.8
  21.45 0.004722 115.16    0.7
  21.46 0.004722 115.17    0.6
  21.47 0.004722 115.15    0.4
  21.48 0.004722 115.17    0.3
  21.49 0.004724 115.20    0.3
  21.50 0.004724 115.21    0.4
  21.52 0.004725 115.25    0.5
  21.53 0.004726 115.25    0.7
  21.54 0.004727 115.29    0.9
  21.55 0.004729 115.32    1.2
  21.56 0.004729 115.34    1.4
  21.57 0.004730 115.35    1.6
  21.58 0.004730 115.36    1.7
  21.59 0.004730 115.36    1.7
  21.61 0.004731 115.38    1.6
  21.62 0.004732 115.41    1.5
  21.63 0.004732 115.42    1.5
  21.64 0.004733 115.44    1.4
  21.65 0.004734 115.45    1.3
  21.66 0.004734 115.46    1.2
  21.67 0.004735 115.48    1.2
  21.68 0.004736 115.51    1.3
  21.70 0.004737 115.53    1.4
  21.71 0.004737 115.53    1.4
  21.72 0.004738 115.54    1.4
  21.73 0.004739 115.57    1.4
  21.74 0.004740 115.60    1.4
  21.75 0.004740 115.61    1.4
  21.76 0.004741 115.63    1.4
  21.77 0.004742 115.65    1.5
  21.79 0.004742 115.66    1.5
  21.80 0.004744 115.69    1.5
  21.81 0.004744 115.69    1.5
  21.82 0.004744 115.71    1.5
  21.83 0.004745 115.73    1.5
  21.84 0.004746 115.74    1.4
  21.85 0.004746 115.76    1.4
  21.86 0.004747 115.77    1.3
  21.88 0.004747 115.77    1.2
  21.89 0.004747 115.78    1.1
  21.90 0.004748 115.79    1.1
  21.91 0.004748 115.80    1.0
  21.92 0.004749 115.83    1.0
  21.93 0.004749 115.81    1.0
  21.94 0.004699 114.60   -3.0
  21.95 0.004653 113.49   -9.8
  21.97 0.004571 111.47  -21.6
  21.98 0.004460 108.76  -39.4
  21.99 0.004371 106.60  -60.0
  22.00 0.004272 104.17  -83.0
  22.01 0.004193 102.25 -105.3
  22.02 0.004107 100.17 -126.5
  22.03 0.004022  98.09 -145.1
  22.04 0.003942  96.14 -159.8
  22.06 0.003862  94.19 -169.2
  22.07 0.003785  92.30 -172.3
  22.08 0.003706  90.37 -172.4
  22.09 0.003628  88.48 -168.8
  22.10 0.003551  86.59 -164.3
  22.11 0.003476  84.76 -161.4
  22.12 0.003399  82.90 -158.7
  22.13 0.003324  81.07 -157.3
  22.15 0.003250  79.25 -155.5
  22.16 0.003177  77.47 -153.8
  22.17 0.003104  75.69 -152.5
  22.18 0.003032  73.94 -151.1
  22.19 0.002960  72.19 -149.8
  22.20 0.002890  70.48 -148.4
  22.21 0.002820  68.77 -147.0
  22.22 0.002751  67.08 -145.5
  22.24 0.002682  65.40 -144.2
  22.25 0.002614  63.74 -142.8
  22.26 0.002546  62.09 -141.4
  22.27 0.002479  60.45 -140.1
  22.28 0.002412  58.82 -138.9
  22.29 0.002347  57.23 -137.6
  22.30 0.002282  55.64 -136.4
  22.31 0.002218  54.09 -135.1
  22.33 0.002155  52.54 -133.8
  22.34 0.002091  50.99 -132.5
  22.35 0.002028  49.46 -131.3
  22.36 0.001966  47.93 -130.0
  22.37 0.001902  46.39 -129.0
  22.38 0.001838  44.83 -128.2
  22.39 0.001776  43.31 -127.4
  22.40 0.001715  41.81 -126.7
  22.42 0.001651  40.27 -126.3
  22.43 0.001592  38.81 -125.7
  22.44 0.001533  37.38 -125.0
  22.45 0.001474  35.95 -124.2
  22.46 0.001416  34.53 -123.2
  22.47 0.001359  33.15 -122.0
  22.48 0.001302  31.76 -120.6
  22.49 0.001246  30.39 -119.1
  22.51 0.001191  29.04 -117.6
  22.52 0.001135  27.69 -116.2
  22.53 0.001081  26.36 -114.8
  22.54 0.001027  25.04 -113.5
  22.55 0.000973  23.73 -112.4
  22.56 0.000920  22.44 -111.3
  22.57 0.000867  21.15 -110.3
  22.58 0.000816  19.90 -109.2
  22.60 0.000764  18.63 -108.2
  22.61 0.000713  17.40 -107.1
  22.62 0.000663  16.16 -106.1
  22.63 0.000613  14.94 -105.1
  22.64 0.000562  13.71 -104.1
  22.65 0.000514  12.53 -103.1
  22.66 0.000465  11.34 -102.1
  22.67 0.000417  10.17 -101.1
  22.68 0.000370   9.01 -100.1
  22.70 0.000323   7.87  -99.1
  22.71 0.000276   6.73  -98.1
  22.72 0.000230   5.61  -97.1
  22.73 0.000185   4.50  -96.1
  22.74 0.000139   3.38  -95.1
  22.75 0.000095   2.31  -94.1
  22.76 0.000050   1.22  -93.1
  22.77 0.000006   0.14  -92.3
  22.79 -.000038  -0.93  -91.4
  22.80 -.000082  -2.00  -90.6
  22.81 -.000125  -3.04  -89.9
  22.82 -.000168  -4.10  -89.1
  22.83 -.000210  -5.12  -88.4
  22.84 -.000252  -6.14  -87.7
  22.85 -.000294  -7.16  -86.9
  22.87 -.000334  -8.15  -86.1
  22.88 -.000374  -9.13  -85.4
  22.89 -.000415 -10.12  -84.5
  22.90 -.000455 -11.09  -83.7
  22.91 -.000494 -12.04  -82.8
  22.92 -.000533 -13.00  -82.0
  22.93 -.000572 -13.95  -81.2
  22.94 -.000610 -14.87  -80.3
  22.96 -.000648 -15.79  -79.5
  22.97 -.000686 -16.72  -78.8
  22.98 -.000723 -17.63  -78.0
  22.99 -.000760 -18.52  -77.3
  23.00 -.000796 -19.41  -76.6
  23.01 -.000832 -20.28  -75.8
  23.02 -.000869 -21.18  -75.2
  23.03 -.000904 -22.03  -74.5
  23.04 -.000939 -22.90  -73.8
  23.06 -.000973 -23.73  -73.0
  23.07 -.001009 -24.59  -72.4
  23.08 -.001043 -25.43  -71.7
  23.09 -.001077 -26.25  -71.1
  23.10 -.001111 -27.08  -70.5
  23.11 -.001144 -27.88  -69.8
  23.12 -.001176 -28.68  -69.2
  23.13 -.001208 -29.46  -68.5
  23.15 -.001241 -30.26  -67.7
  23.16 -.001273 -31.03  -67.1
  23.17 -.001304 -31.80  -66.4
  23.18 -.001335 -32.54  -65.6
  23.19 -.001365 -33.29  -64.9
  23.20 -.001397 -34.05  -64.2
  23.21 -.001427 -34.79  -63.6
  23.22 -.001457 -35.51  -62.9
  23.24 -.001487 -36.26  -62.3
  23.25 -.001516 -36.97  -61.8
  23.26 -.001546 -37.69  -61.2
  23.27 -.001575 -38.40  -60.7
  23.28 -.001604 -39.10  -60.2
  23.29 -.001632 -39.80  -59.7
  23.30 -.001660 -40.48  -59.2
  23.31 -.001688 -41.16  -58.6
  23.33 -.001716 -41.84  -58.1
  23.34 -.001744 -42.51  -57.6
  23.35 -.001771 -43.18  -57.1
  23.36 -.001798 -43.83  -56.5
  23.37 -.001824 -44.48  -56.0
  23.38 -.001851 -45.12  -55.4
  23.39 -.001877 -45.76  -54.9
  23.40 -.001903 -46.39  -54.3
  23.42 -.001929 -47.02  -53.8
  23.43 -.001953 -47.62  -53.3
  23.44 -.001978 -48.23  -52.7
  23.45 -.002004 -48.85  -52.2
  23.46 -.002028 -49.46  -51.7
  23.47 -.002053 -50.04  -51.2
  23.48 -.002077 -50.64  -50.8
  23.49 -.002102 -51.24  -50.3
  23.51 -.002125 -51.81  -49.9
  23.52 -.002149 -52.40  -49.5
  23.53 -.002173 -52.98  -49.1
  23.54 -.002197 -53.55  -48.7
  23.55 -.002220 -54.12  -48.4
  23.56 -.002242 -54.67  -48.0
  23.57 -.002265 -55.22  -47.5
  23.58 -.002287 -55.77  -47.1
  23.59 -.002309 -56.30  -46.7
  23.61 -.002332 -56.85  -46.2
  23.62 -.002353 -57.38  -45.8
  23.63 -.002374 -57.88  -45.3
  23.64 -.002395 -58.39  -44.7
  23.65 -.002416 -58.91  -44.2
  23.66 -.002437 -59.42  -43.7
  23.67 -.002458 -59.93  -43.3
  23.68 -.002478 -60.42  -42.8
  23.70 -.002498 -60.91  -42.4
  23.71 -.002518 -61.38  -41.9
  23.72 -.002538 -61.87  -41.5
  23.73 -.002557 -62.33  -41.0
  23.74 -.002575 -62.79  -40.5
  23.75 -.002592 -63.20  -39.9
  23.76 -.002605 -63.52  -38.8
  23.77 -.002617 -63.82  -37.4
  23.79 -.002627 -64.06  -35.5
  23.80 -.002637 -64.30  -33.3
  23.81 -.002646 -64.51  -31.0
  23.82 -.002656 -64.75  -28.5
  23.83 -.002664 -64.96  -26.0
  23.84 -.002673 -65.17  -23.7
  23.85 -.002682 -65.38  -21.7
  23.86 -.002690 -65.58  -20.0
  23.88 -.002698 -65.77  -18.8
  23.89 -.002706 -65.97  -18.0
  23.90 -.002713 -66.14  -17.4
  23.91 -.002720 -66.32  -16.9
  23.92 -.002727 -66.48  -16.4
  23.93 -.002734 -66.66  -15.9
  23.94 -.002742 -66.86  -15.6
  23.95 -.002751 -67.06  -15.4
  23.96 -.002759 -67.28  -15.3
  23.98 -.002770 -67.53  -15.5
  23.99 -.002780 -67.77  -15.9
  24.00 -.002791 -68.04  -16.5
  24.01 -.002802 -68.31  -17.3
  24.02 -.002813 -68.58  -18.2
  24.03 -.002824 -68.86  -19.1
  24.04 -.002836 -69.14  -20.0
  24.05 -.002848 -69.44  -20.9
  24.07 -.002860 -69.73  -21.6
  24.08 -.002872 -70.02  -22.2
  24.09 -.002884 -70.32  -22.8
  24.10 -.002897 -70.63  -23.2
  24.11 -.002909 -70.92  -23.6
  24.12 -.002922 -71.24  -23.9
  24.13 -.002935 -71.55  -24.2
  24.14 -.002947 -71.84  -24.4
  24.16 -.002960 -72.16  -24.6
  24.17 -.002972 -72.47  -24.8
  24.18 -.002985 -72.78  -25.0
  24.19 -.002998 -73.09  -25.1
  24.20 -.003011 -73.40  -25.2
  24.21 -.003023 -73.71  -25.3
  24.22 -.003037 -74.04  -25.4
  24.23 -.003049 -74.35  -25.5
  24.25 -.003062 -74.66  -25.5
  24.26 -.003075 -74.98  -25.6
  24.27 -.003088 -75.28  -25.7
  24.28 -.003100 -75.58  -25.6
  24.29 -.003113 -75.89  -25.6
  24.30 -.003125 -76.20  -25.5
  24.31 -.003138 -76.51  -25.5
  24.32 -.003151 -76.82  -25.4
  24.34 -.003163 -77.12  -25.3
  24.35 -.003175 -77.41  -25.2
  24.36 -.003188 -77.72  -25.1
  24.37 -.003200 -78.03  -25.1
  24.38 -.003213 -78.33  -25.0
  24.39 -.003225 -78.63  -25.0
  24.40 -.003237 -78.93  -24.9
  24.41 -.003250 -79.23  -24.9
  24.43 -.003262 -79.52  -24.8
  24.44 -.003274 -79.81  -24.7
  24.45 -.003286 -80.11  -24.6
  24.46 -.003298 -80.40  -24.5
  24.47 -.003309 -80.68  -24.4
  24.48 -.003322 -80.98  -24.2
  24.49 -.003333 -81.27  -24.1
  24.50 -.003345 -81.55  -24.0
  24.52 -.003357 -81.84  -23.9
  24.53 -.003368 -82.12  -23.8
  24.54 -.003380 -82.40  -23.7
  24.55 -.003391 -82.67  -23.6
  24.56 -.003403 -82.97  -23.5
  24.57 -.003414 -83.23  -23.3
  24.58 -.003425 -83.51  -23.2
  24.59 -.003436 -83.78  -23.1
  24.60 -.003448 -84.05  -22.9
  24.62 -.003458 -84.31  -22.7
  24.63 -.003469 -84.59  -22.6
  24.64 -.003480 -84.85  -22.5
  24.65 -.003491 -85.11  -22.3
  24.66 -.003502 -85.38  -22.2
