Datos generados por TERE.BAS el 06-14-2007
 t[min] T[§C] V[§C/min]
  16.25 -.002629 -64.10   -5.1
  16.26 -.002632 -64.16   -5.1
  16.27 -.002633 -64.21   -5.0
  16.28 -.002636 -64.26   -4.9
  16.29 -.002638 -64.33   -4.9
  16.30 -.002640 -64.38   -4.8
  16.32 -.002643 -64.43   -4.8
  16.33 -.002645 -64.48   -4.7
  16.34 -.002647 -64.55   -4.6
  16.35 -.002649 -64.59   -4.6
  16.36 -.002651 -64.64   -4.5
  16.37 -.002653 -64.69   -4.5
  16.38 -.002656 -64.76   -4.4
  16.40 -.002658 -64.81   -4.4
  16.41 -.002660 -64.85   -4.4
  16.42 -.002662 -64.90   -4.3
  16.43 -.002664 -64.94   -4.2
  16.44 -.002666 -64.99   -4.2
  16.45 -.002668 -65.04   -4.1
  16.46 -.002670 -65.09   -4.1
  16.47 -.002671 -65.13   -4.0
  16.48 -.002674 -65.18   -4.0
  16.50 -.002675 -65.22   -3.9
  16.51 -.002677 -65.26   -3.8
  16.52 -.002679 -65.31   -3.8
  16.53 -.002681 -65.35   -3.8
  16.54 -.002682 -65.39   -3.7
  16.55 -.002684 -65.44   -3.7
  16.56 -.002686 -65.48   -3.6
  16.57 -.002687 -65.52   -3.6
  16.59 -.002689 -65.56   -3.5
  16.60 -.002691 -65.60   -3.5
  16.61 -.002692 -65.64   -3.4
  16.62 -.002694 -65.68   -3.4
  16.63 -.002696 -65.72   -3.4
  16.64 -.002697 -65.76   -3.3
  16.65 -.002699 -65.80   -3.3
  16.66 -.002700 -65.83   -3.3
  16.68 -.002702 -65.87   -3.2
  16.69 -.002703 -65.91   -3.2
  16.70 -.002705 -65.94   -3.2
  16.71 -.002706 -65.98   -3.1
  16.72 -.002708 -66.02   -3.1
  16.73 -.002709 -66.05   -3.0
  16.74 -.002711 -66.09   -3.0
  16.75 -.002712 -66.12   -3.0
  16.77 -.002714 -66.16   -3.0
  16.78 -.002715 -66.19   -2.9
  16.79 -.002716 -66.22   -2.9
  16.80 -.002718 -66.26   -2.9
  16.81 -.002719 -66.29   -2.9
  16.82 -.002721 -66.33   -2.9
  16.83 -.002722 -66.36   -2.8
  16.84 -.002723 -66.39   -2.8
  16.85 -.002724 -66.42   -2.8
  16.87 -.002725 -66.44   -2.7
  16.88 -.002727 -66.48   -2.7
  16.89 -.002728 -66.52   -2.7
  16.90 -.002729 -66.54   -2.6
  16.91 -.002730 -66.57   -2.6
  16.92 -.002732 -66.60   -2.5
  16.93 -.002733 -66.63   -2.5
  16.94 -.002734 -66.66   -2.5
  16.96 -.002735 -66.68   -2.4
  16.97 -.002736 -66.71   -2.4
  16.98 -.002737 -66.73   -2.3
  16.99 -.002738 -66.76   -2.3
  17.00 -.002739 -66.79   -2.3
  17.01 -.002740 -66.81   -2.2
  17.02 -.002741 -66.84   -2.2
  17.03 -.002742 -66.85   -2.1
  17.05 -.002744 -66.89   -2.1
  17.06 -.002744 -66.91   -2.1
  17.07 -.002745 -66.93   -2.1
  17.08 -.002746 -66.96   -2.1
  17.09 -.002747 -66.98   -2.0
  17.10 -.002748 -67.00   -2.0
  17.11 -.002749 -67.02   -2.0
  17.12 -.002750 -67.05   -1.9
  17.14 -.002751 -67.07   -1.9
  17.15 -.002751 -67.08   -1.9
  17.16 -.002753 -67.11   -1.9
  17.17 -.002754 -67.13   -1.8
  17.18 -.002755 -67.17   -1.9
  17.19 -.002756 -67.18   -1.9
  17.20 -.002756 -67.20   -1.9
  17.21 -.002757 -67.22   -1.9
  17.23 -.002758 -67.24   -1.8
  17.24 -.002759 -67.25   -1.8
  17.25 -.002759 -67.28   -1.7
  17.26 -.002760 -67.30   -1.7
  17.27 -.002761 -67.31   -1.7
  17.28 -.002762 -67.34   -1.6
  17.29 -.002763 -67.36   -1.6
  17.30 -.002764 -67.38   -1.6
  17.32 -.002765 -67.40   -1.6
  17.33 -.002765 -67.42   -1.6
  17.34 -.002766 -67.44   -1.7
  17.35 -.002768 -67.49   -1.8
  17.36 -.002769 -67.51   -1.9
  17.37 -.002769 -67.52   -1.9
  17.38 -.002771 -67.56   -2.0
  17.39 -.002772 -67.57   -2.0
  17.40 -.002772 -67.59   -2.0
  17.42 -.002773 -67.61   -2.0
  17.43 -.002774 -67.63   -1.9
  17.44 -.002774 -67.64   -1.8
  17.45 -.002775 -67.65   -1.7
  17.46 -.002775 -67.67   -1.6
  17.47 -.002776 -67.68   -1.4
  17.48 -.002777 -67.69   -1.3
  17.49 -.002777 -67.72   -1.3
  17.51 -.002778 -67.73   -1.2
  17.52 -.002779 -67.74   -1.2
  17.53 -.002779 -67.76   -1.2
  17.54 -.002780 -67.78   -1.2
  17.55 -.002780 -67.79   -1.2
  17.56 -.002781 -67.80   -1.2
  17.57 -.002781 -67.81   -1.2
  17.58 -.002782 -67.82   -1.2
  17.60 -.002782 -67.83   -1.1
  17.61 -.002783 -67.85   -1.1
  17.62 -.002783 -67.85   -1.0
  17.63 -.002783 -67.86   -1.0
  17.64 -.002784 -67.88   -1.0
  17.65 -.002785 -67.91   -1.0
  17.66 -.002785 -67.91   -1.0
  17.67 -.002786 -67.92   -1.0
  17.69 -.002786 -67.93   -1.0
  17.70 -.002787 -67.95   -1.0
  17.71 -.002787 -67.95   -1.0
  17.72 -.002787 -67.96   -1.0
  17.73 -.002788 -67.97   -1.0
  17.74 -.002788 -67.98   -0.9
  17.75 -.002790 -68.01   -1.0
  17.76 -.002776 -67.68    0.1
  17.78 -.002738 -66.75    4.0
  17.79 -.002670 -65.11   12.2
  17.80 -.002614 -63.73   23.2
  17.81 -.001734 -42.28   99.5
  17.82 -.000642 -15.65  244.9
  17.83 -.000492 -12.00  371.9
  17.84 -.000486 -11.84  467.2
  17.85 -.000181  -4.42  553.7
  17.87 -.000111  -2.70  609.2
  17.88 -.000024  -0.58  633.9
  17.89 -.000016  -0.40  620.4
  17.90 0.000236   5.75  588.8
  17.91 0.000382   9.32  529.8
  17.92 0.000199   4.86  419.2
  17.93 0.000169   4.12  271.3
  17.94 0.000257   6.27  171.3
  17.95 0.000201   4.90  138.3
  17.97 -.001681 -40.98  -37.6
  17.98 -.001718 -41.90 -199.1
  17.99 -.001740 -42.43 -317.4
  18.00 -.001759 -42.88 -408.9
  18.01 -.001777 -43.32 -470.9
  18.02 -.001794 -43.73 -509.0
  18.03 -.001809 -44.10 -500.5
  18.04 -.001824 -44.47 -451.3
  18.06 -.001838 -44.81 -388.9
  18.07 -.001851 -45.14 -301.8
  18.08 -.001865 -45.47 -179.6
  18.09 -.001880 -45.83  -33.8
  18.10 -.001885 -45.95  -30.4
  18.11 -.001886 -45.99  -27.7
  18.12 -.001890 -46.09  -24.9
  18.13 -.001895 -46.20  -22.0
  18.15 -.001904 -46.42  -19.6
  18.16 -.001911 -46.59  -17.5
  18.17 -.001931 -47.09  -16.7
  18.18 -.001950 -47.53  -16.9
  18.19 -.001964 -47.88  -17.8
  18.20 -.001972 -48.09  -18.8
  18.21 -.001982 -48.32  -20.1
  18.22 -.001995 -48.64  -22.0
  18.24 -.002008 -48.97  -23.9
  18.25 -.002022 -49.30  -25.2
  18.26 -.002036 -49.63  -26.0
  18.27 -.002048 -49.94  -26.2
  18.28 -.002061 -50.26  -26.0
  18.29 -.002074 -50.56  -25.3
  18.30 -.002086 -50.85  -25.0
  18.31 -.002098 -51.15  -25.2
  18.32 -.002110 -51.44  -25.5
  18.34 -.002122 -51.75  -25.5
  18.35 -.002134 -52.04  -25.2
  18.36 -.002146 -52.31  -24.9
  18.37 -.002157 -52.58  -24.4
  18.38 -.002168 -52.86  -24.1
  18.39 -.002180 -53.14  -23.8
  18.40 -.002202 -53.69  -24.4
  18.42 -.002210 -53.89  -24.6
  18.43 -.002222 -54.17  -24.8
  18.44 -.002231 -54.39  -24.7
  18.45 -.002239 -54.59  -24.3
  18.46 -.002249 -54.83  -23.8
  18.47 -.002256 -55.01  -23.0
  18.48 -.002269 -55.33  -22.5
  18.49 -.002275 -55.48  -21.6
  18.51 -.002278 -55.55  -20.0
  18.52 -.002279 -55.57  -17.9
  18.53 -.002281 -55.61  -15.4
  18.54 -.002282 -55.65  -13.7
  18.55 -.002289 -55.80  -12.0
  18.56 -.002295 -55.96  -10.8
  18.57 -.002301 -56.10   -9.8
  18.58 -.002307 -56.24   -9.1
  18.59 -.002313 -56.40   -8.8
  18.61 -.002319 -56.54   -8.7
  18.62 -.002324 -56.66   -9.3
  18.63 -.002328 -56.76  -10.0
  18.64 -.002327 -56.73  -10.2
  18.65 -.002327 -56.73   -9.7
  18.66 -.002327 -56.75   -8.8
  18.67 -.002328 -56.76   -7.4
  18.68 -.002331 -56.82   -6.1
  18.70 -.002334 -56.91   -5.1
  18.71 -.002336 -56.96   -4.3
  18.72 -.002338 -57.01   -3.6
  18.73 -.002341 -57.06   -3.3
  18.74 -.002343 -57.13   -3.3
  18.75 -.002347 -57.22   -3.7
  18.76 -.002352 -57.35   -4.6
  18.77 -.002362 -57.59   -5.8
  18.79 -.002388 -58.21   -8.4
  18.80 -.002423 -59.08  -13.0
  18.81 -.002451 -59.76  -18.5
  18.82 -.002470 -60.23  -23.9
  18.83 -.002488 -60.66  -29.1
  18.84 -.002497 -60.89  -33.0
  18.85 -.002510 -61.21  -35.9
  18.86 -.002534 -61.78  -38.4
  18.88 -.002556 -62.32  -40.1
  18.89 -.002581 -62.93  -41.1
  18.90 -.002607 -63.56  -41.3
  18.91 -.002631 -64.14  -40.7
  18.92 -.002656 -64.76  -40.6
  18.93 -.002678 -65.30  -41.6
  18.94 -.002704 -65.93  -43.6
  18.95 -.002728 -66.51  -45.7
  18.96 -.002751 -67.08  -47.6
  18.98 -.002773 -67.60  -48.2
  18.99 -.002794 -68.13  -47.9
  19.00 -.002815 -68.64  -47.4
  19.01 -.002837 -69.16  -46.5
  19.02 -.002856 -69.63  -45.5
  19.03 -.002876 -70.12  -44.6
  19.04 -.002895 -70.59  -43.5
  19.05 -.002915 -71.06  -42.6
  19.07 -.002934 -71.53  -41.5
  19.08 -.002954 -72.01  -40.7
  19.09 -.002973 -72.47  -40.1
  19.10 -.002992 -72.94  -39.6
  19.11 -.003010 -73.39  -39.1
  19.12 -.003029 -73.84  -38.7
  19.13 -.003048 -74.30  -38.4
  19.14 -.003069 -74.83  -38.4
  19.16 -.003087 -75.27  -38.3
  19.17 -.003108 -75.77  -38.4
  19.18 -.003127 -76.24  -38.5
  19.19 -.003146 -76.71  -38.5
  19.20 -.003166 -77.18  -38.6
  19.21 -.003183 -77.59  -38.6
  19.22 -.003201 -78.04  -38.5
  19.23 -.003223 -78.57  -38.5
  19.25 -.003247 -79.16  -38.9
  19.26 -.003270 -79.71  -39.4
  19.27 -.003286 -80.11  -39.5
  19.28 -.003303 -80.53  -39.6
  19.29 -.003320 -80.94  -39.4
  19.30 -.003336 -81.33  -38.9
  19.31 -.003352 -81.71  -38.3
  19.32 -.003367 -82.08  -37.4
  19.34 -.003383 -82.48  -36.5
  19.35 -.003401 -82.92  -35.4
  19.36 -.003422 -83.43  -34.5
  19.37 -.003446 -84.03  -34.5
  19.38 -.003470 -84.59  -35.2
  19.39 -.003479 -84.82  -35.7
  19.40 -.003505 -85.45  -36.6
  19.41 -.003531 -86.08  -38.1
  19.43 -.003554 -86.64  -39.7
  19.44 -.003548 -86.51  -39.1
  19.45 -.003542 -86.34  -36.4
  19.46 -.003536 -86.20  -32.0
  19.47 -.003532 -86.11  -26.3
  19.48 -.003541 -86.33  -21.0
  19.49 -.003567 -86.97  -17.6
  19.50 -.003590 -87.52  -16.2
  19.52 -.003606 -87.92  -16.1
  19.53 -.003614 -88.12  -15.6
  19.54 -.003622 -88.31  -16.1
  19.55 -.003630 -88.49  -17.9
  19.56 -.003639 -88.72  -21.2
  19.57 -.003652 -89.04  -23.7
  19.58 -.003666 -89.37  -25.3
  19.59 -.003678 -89.68  -25.5
  19.60 -.003689 -89.94  -24.2
  19.62 -.003701 -90.22  -22.5
  19.63 -.003714 -90.54  -21.9
  19.64 -.003728 -90.89  -22.4
  19.65 -.003743 -91.24  -23.6
  19.66 -.003758 -91.61  -24.8
  19.67 -.003777 -92.09  -26.2
  19.68 -.003788 -92.34  -26.9
  19.69 -.003798 -92.60  -27.1
  19.71 -.003805 -92.76  -26.8
  19.72 -.003799 -92.62  -25.1
  19.73 -.003772 -91.96  -20.6
  19.74 -.003651 -89.00   -6.4
  19.75 -.003543 -86.39   14.4
  19.76 -.003490 -85.07   36.0
  19.77 -.002981 -72.67   92.3
  19.78 -.003439 -83.84  101.5
  19.80 -.003386 -82.56  109.2
  19.81 -.003323 -81.02  114.8
  19.82 -.003239 -78.96  119.6
  19.83 -.003166 -77.18  121.3
  19.84 -.003090 -75.33  119.5
  19.85 -.003005 -73.27  114.7
  19.86 -.002920 -71.18  107.8
  19.87 -.002822 -68.79  107.6
  19.88 -.002651 -64.64  118.6
  19.90 -.002554 -62.27  129.5
  19.91 -.002469 -60.20  180.1
  19.92 -.002381 -58.05  188.7
  19.93 -.002191 -53.42  201.9
  19.94 -.002046 -49.88  215.3
  19.95 -.001918 -46.76  228.4
  19.96 -.001800 -43.89  238.6
  19.97 -.001688 -41.16  245.3
  19.99 -.001579 -38.50  248.5
  20.00 -.001472 -35.89  247.7
  20.01 -.001365 -33.28  243.8
  20.02 -.001261 -30.75  243.1
  20.03 -.001159 -28.26  239.5
  20.04 -.001060 -25.83  231.9
  20.05 -.000962 -23.46  220.0
  20.06 -.000866 -21.12  212.9
  20.08 -.000772 -18.83  207.8
  20.09 -.000681 -16.61  203.5
  20.10 -.000593 -14.46  199.3
  20.11 -.000506 -12.35  195.2
  20.12 -.000423 -10.32  190.8
  20.13 -.000343  -8.36  186.1
  20.14 -.000266  -6.49  181.3
  20.15 -.000193  -4.71  176.2
  20.17 -.000128  -3.13  170.4
  20.18 -.000075  -1.83  163.3
  20.19 -.000019  -0.48  155.6
  20.20 0.000030   0.72  147.2
  20.21 0.000070   1.72  138.0
  20.22 0.000103   2.50  127.7
  20.23 0.000129   3.14  116.5
  20.24 0.000150   3.66  104.7
  20.26 0.000179   4.37   93.5
  20.27 0.000217   5.29   84.1
  20.28 0.000264   6.43   77.5
  20.29 0.000317   7.74   74.2
  20.30 0.000375   9.14   74.1
  20.31 0.000437  10.67   76.6
  20.32 0.000502  12.25   82.0
  20.33 0.000572  13.94   89.9
  20.35 0.000643  15.67   99.4
  20.36 0.000711  17.34  109.0
  20.37 0.000778  18.97  117.7
  20.38 0.000843  20.55  124.2
  20.39 0.000905  22.07  128.5
  20.40 0.000966  23.56  130.7
  20.41 0.001025  25.00  131.3
  20.42 0.001083  26.40  130.4
  20.43 0.001139  27.76  128.5
  20.45 0.001195  29.14  125.8
  20.46 0.001255  30.59  123.1
  20.47 0.001317  32.12  121.0
  20.48 0.001380  33.65  119.7
  20.49 0.001442  35.16  119.0
  20.50 0.001503  36.66  119.0
  20.51 0.001563  38.11  119.3
  20.52 0.001622  39.54  119.7
  20.54 0.001680  40.97  120.2
  20.55 0.001737  42.36  120.4
  20.56 0.001794  43.74  120.2
  20.57 0.001849  45.08  119.4
  20.58 0.001903  46.40  118.0
  20.59 0.001957  47.72  116.2
  20.60 0.002010  49.01  114.4
  20.61 0.002061  50.27  112.6
  20.63 0.002112  51.51  110.8
  20.64 0.002163  52.73  109.0
  20.65 0.002213  53.96  107.3
  20.66 0.002261  55.14  105.6
  20.67 0.002309  56.31  103.9
  20.68 0.002356  57.45  102.3
  20.69 0.002402  58.57  100.6
  20.70 0.002448  59.69   99.0
  20.72 0.002492  60.78   97.3
  20.73 0.002535  61.83   95.7
  20.74 0.002579  62.88   94.0
  20.75 0.002621  63.91   92.4
  20.76 0.002662  64.93   90.8
  20.77 0.002703  65.93   89.2
  20.78 0.002744  66.91   87.6
  20.79 0.002783  67.87   86.1
  20.80 0.002823  68.83   84.7
  20.82 0.002860  69.75   83.3
  20.83 0.002898  70.67   81.8
  20.84 0.002935  71.57   80.5
  20.85 0.002971  72.45   79.2
  20.86 0.003007  73.33   77.8
  20.87 0.003042  74.17   76.5
  20.88 0.003076  75.02   75.2
  20.89 0.003110  75.84   73.9
  20.91 0.003143  76.65   72.6
  20.92 0.003175  77.43   71.3
  20.93 0.003208  78.23   70.1
  20.94 0.003239  79.00   68.9
  20.95 0.003271  79.77   67.7
  20.96 0.003301  80.51   66.6
  20.97 0.003331  81.24   65.5
  20.98 0.003361  81.96   64.3
  21.00 0.003390  82.66   63.3
  21.01 0.003418  83.35   62.2
  21.02 0.003446  84.02   61.1
  21.03 0.003474  84.71   60.0
  21.04 0.003500  85.36   59.0
  21.05 0.003527  86.00   57.9
  21.06 0.003552  86.63   56.8
  21.07 0.003578  87.26   55.8
  21.08 0.003603  87.87   54.8
  21.10 0.003627  88.46   53.9
  21.11 0.003652  89.06   52.9
  21.12 0.003675  89.63   52.0
  21.13 0.003698  90.19   51.0
  21.14 0.003722  90.76   50.1
  21.15 0.003744  91.31   49.2
  21.16 0.003767  91.86   48.3
  21.17 0.003788  92.39   47.5
  21.19 0.003810  92.91   46.7
  21.20 0.003831  93.42   45.9
  21.21 0.003851  93.92   45.1
  21.22 0.003871  94.40   44.3
  21.23 0.003891  94.89   43.5
  21.24 0.003911  95.38   42.8
  21.25 0.003930  95.84   42.1
  21.26 0.003949  96.31   41.3
  21.28 0.003968  96.77   40.6
  21.29 0.003986  97.20   39.9
  21.30 0.004004  97.64   39.2
  21.31 0.004022  98.08   38.6
  21.32 0.004039  98.50   37.9
  21.33 0.004056  98.92   37.3
  21.34 0.004073  99.33   36.7
  21.35 0.004089  99.72   36.0
  21.36 0.004105 100.12   35.3
  21.38 0.004121 100.50   34.7
  21.39 0.004137 100.88   34.1
  21.40 0.004152 101.25   33.5
  21.41 0.004167 101.62   32.9
  21.42 0.004181 101.97   32.3
  21.43 0.004196 102.33   31.7
  21.44 0.004210 102.67   31.1
  21.46 0.004224 103.01   30.5
  21.47 0.004238 103.36   30.0
  21.48 0.004251 103.68   29.5
  21.49 0.004264 104.00   28.9
  21.50 0.004277 104.32   28.4
  21.51 0.004291 104.64   27.9
  21.52 0.004303 104.93   27.4
  21.53 0.004315 105.23   26.9
  21.55 0.004327 105.53   26.5
  21.56 0.004339 105.81   25.9
  21.57 0.004351 106.11   25.5
  21.58 0.004362 106.37   25.0
  21.59 0.004373 106.65   24.5
  21.60 0.004384 106.91   24.1
  21.61 0.004395 107.18   23.6
  21.62 0.004406 107.44   23.2
  21.64 0.004415 107.68   22.8
  21.65 0.004425 107.92   22.3
  21.66 0.004436 108.18   21.9
  21.67 0.004446 108.42   21.5
  21.68 0.004455 108.65   21.1
  21.69 0.004464 108.88   20.7
  21.70 0.004473 109.09   20.3
  21.71 0.004482 109.31   19.8
  21.72 0.004490 109.51   19.4
  21.74 0.004498 109.70   18.9
  21.75 0.004507 109.91   18.4
  21.76 0.004514 110.10   18.0
  21.77 0.004523 110.30   17.6
  21.78 0.004531 110.50   17.1
  21.79 0.004538 110.68   16.8
  21.80 0.004546 110.87   16.5
  21.81 0.004554 111.07   16.3
  21.83 0.004561 111.24   16.0
  21.84 0.004569 111.43   15.8
  21.85 0.004577 111.62   15.7
  21.86 0.004585 111.81   15.6
  21.87 0.004591 111.96   15.4
  21.88 0.004598 112.14   15.3
  21.89 0.004605 112.31   15.0
  21.90 0.004611 112.46   14.8
  21.92 0.004618 112.62   14.5
  21.93 0.004625 112.79   14.2
  21.94 0.004631 112.95   14.0
  21.95 0.004637 113.09   13.7
  21.96 0.004643 113.24   13.4
  21.97 0.004649 113.38   13.1
  21.98 0.004655 113.52   12.9
  21.99 0.004661 113.67   12.7
  22.00 0.004666 113.80   12.4
  22.02 0.004672 113.94   12.2
  22.03 0.004678 114.09   12.0
  22.04 0.004683 114.22   11.8
  22.05 0.004688 114.34   11.6
  22.06 0.004694 114.48   11.4
  22.07 0.004700 114.61   11.3
  22.08 0.004704 114.73   11.2
  22.09 0.004709 114.84   11.0
  22.11 0.004714 114.97   10.8
  22.12 0.004719 115.09   10.6
  22.13 0.004724 115.21   10.4
  22.14 0.004729 115.32   10.2
  22.15 0.004734 115.45   10.1
  22.16 0.004738 115.56   10.0
  22.17 0.004743 115.67    9.8
  22.18 0.004747 115.78    9.7
  22.20 0.004752 115.88    9.6
  22.21 0.004755 115.98    9.5
  22.22 0.004760 116.10    9.3
  22.23 0.004764 116.20    9.1
  22.24 0.004768 116.29    9.0
  22.25 0.004772 116.37    8.7
  22.26 0.004776 116.47    8.5
  22.27 0.004780 116.57    8.3
  22.29 0.004783 116.66    8.2
  22.30 0.004787 116.75    8.0
  22.31 0.004791 116.84    7.9
  22.32 0.004794 116.92    7.7
  22.33 0.004797 117.00    7.6
  22.34 0.004801 117.08    7.4
  22.35 0.004804 117.17    7.3
  22.36 0.004808 117.25    7.2
  22.38 0.004810 117.32    7.0
  22.39 0.004814 117.40    6.9
  22.40 0.004817 117.48    6.7
